Date,Type,Treatment,Replicate,Replicate_color,Temperature_bucket_C,Salinity,DO_mg_l,Temperature_spec_C,TA_(mmol/kgSW),TCO2_(mmol/kgSW),pH,pH_out_TA_DIC,fCO2_out_(matm)_TA_DIC,pCO2_out_(matm)_TA_DIC,HCO3_out_(mmol/kgSW)_TA_DIC,CO3_out_(mmol/kgSW)_TA_DIC,CO2_out_(mmol/kgSW)_TA_DIC,B_Alk_out_(mmol/kgSW)_TA_DIC,OH_out_(mmol/kgSW)_TA_DIC,P_Alk_out_(mmol/kgSW)_TA_DIC,Si_Alk_out_(mmol/kgSW)_TA_DIC,Revelle_out_TA_DIC,WCa_out_TA_DIC,WAr_out_TA_DIC,xCO2_out_(dry_at_1_atm)_(ppm)_TA_DIC,_,pH_out_TA_pH,fCO2_out_(matm)_TA_pH,pCO2_out_(matm)_TA_pH,HCO3_out_(mmol/kgSW)_TA_pH,CO3_out_(mmol/kgSW)_TA_pH,CO2_out_(mmol/kgSW)_TA_pH,B_Alk_out_(mmol/kgSW)_TA_pH,OH_out_(mmol/kgSW)_TA_pH,P_Alk_out_(mmol/kgSW)_TA_pH,Si_Alk_out_(mmol/kgSW)_TA_pH,Revelle_out_TA_pH,WCa_out_TA_pH,WAr_out_TA_pH,xCO2_out_(dry_at_1_atm)_(ppm)_TA_pH,_,pH_out_DIC_pH,fCO2_out_(matm)_DIC_pH,pCO2_out_(matm)_DIC_pH,HCO3_out_(mmol/kgSW)_DIC_pH,CO3_out_(mmol/kgSW)_DIC_pH,CO2_out_(mmol/kgSW)_DIC_pH,B_Alk_out_(mmol/kgSW)_DIC_pH,OH_out_(mmol/kgSW)_DIC_pH,P_Alk_out_(mmol/kgSW)_DIC_pH,Si_Alk_out_(mmol/kgSW)_DIC_pH,Revelle_out_DIC_pH,WCa_out_DIC_pH,WAr_out_DIC_pH,xCO2_out_(dry_at_1_atm)_(ppm)_DIC_pH
1/25/2023,Adults,8,A,Green,14.7,27,9.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/2023,Adults,8,B,Green,14.6,26.95,10.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/2023,Adults,8,C,Green,14.6,26.94,10.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/2023,Adults,8,D,Green,14.6,26.96,9.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/2023,Adults,7,A,Green/purple,14.7,26.88,9.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/2023,Adults,7,B,Green/purple,14.6,26.92,9.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/2023,Adults,7,C,Green/purple,14.6,26.98,9.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/2023,Adults,7,D,Green/purple,14.7,26.9,9.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2023,Adults,7.5,A,,14.6,26.97,9.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2023,Adults,7.5,B,,14.7,26.84,9.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2023,Adults,7.5,C,,14.6,26.92,9.85,22.89,1880.95,1867.18,7.7684,7.56,1158.7,1162.9,1781.8,39.4,46,19.6,0.7,0,0,18.717,0.99,0.62,1182,,7.889,512.6,514.5,1681.5,79.3,20.3,39.3,1.6,0,0,15.189,1.99,1.25,522.9,,7.889,537.2,539.2,1762.7,83.2,21.3,39.3,1.6,0,0,15.366,2.08,1.31,548
1/26/2023,Adults,7.5,D,,14.7,26.85,9.69,23.01,1882.84,1866.08,7.7642,7.572,1128.3,1132.4,1780.9,40.6,44.6,20.1,0.8,0,0,18.705,1.02,0.64,1151.1,,7.885,519,520.9,1684.6,78.9,20.5,38.9,1.6,0,0,15.253,1.98,1.24,529.5,,7.885,542.8,544.7,1762.1,82.5,21.5,38.9,1.6,0,0,15.422,2.07,1.3,553.7
1/26/2023,Adults,8,A,Green,14.7,26.91,9.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2023,Adults,8,B,Green,14.6,26.84,9.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2023,Adults,8,C,Green,14.6,26.79,9.66,23.06,1883.52,1825.87,7.8722,7.739,750,752.7,1738.3,57.8,29.8,28.6,1.1,0,0,17.451,1.45,0.91,765.1,,7.998,388.1,389.5,1635.3,98.8,15.4,48.5,2,0,0,13.488,2.48,1.55,395.9,,7.999,404.8,406.3,1706.6,103.2,16.1,48.5,2,0,0,13.635,2.59,1.62,413
1/26/2023,Adults,8,D,Green,14.6,26.95,9.73,23.02,1881.83,1831.65,7.8623,7.708,808,810.9,1745.3,54.3,32.1,27,1,0,0,17.762,1.36,0.85,824.2,,7.988,398,399.4,1638,97,15.8,47.9,2,0,0,13.604,2.43,1.52,406,,7.988,416.2,417.7,1713.6,101.5,16.5,47.9,2,0,0,13.762,2.54,1.59,424.6
1/26/2023,Adults,7,A,Green/purple,14.6,26.85,9.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2023,Adults,7,B,Green/purple,14.5,26.92,9.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2023,Adults,7,C,Green/purple,14.6,26.85,9.54,22.98,1883.12,1880.09,7.7241,7.517,1289.8,1294.5,1793.1,35.8,51.2,17.8,0.7,0,0,18.705,0.9,0.56,1315.7,,7.845,574.9,577,1701.4,72.3,22.8,35.7,1.4,0,0,15.92,1.81,1.14,586.5,,7.845,601.5,603.7,1780.5,75.7,23.9,35.7,1.4,0,0,16.095,1.9,1.19,613.6
1/26/2023,Adults,7,D,Green/purple,14.5,26.82,9.45,22.98,1909.64,1871.41,7.7485,7.662,917.7,921,1785.3,49.6,36.5,24.3,0.9,0,0,18.321,1.24,0.78,936.1,,7.872,545,547,1716.2,77.2,21.7,37.6,1.5,0,0,15.594,1.93,1.21,555.9,,7.872,561.8,563.9,1769.4,79.6,22.4,37.6,1.5,0,0,15.709,1.99,1.25,573.1
1/27/2023,Adults,7.5,A,,16.7,23.94,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2023,Adults,7.5,B,,16.7,23.91,9.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2023,Adults,7.5,C,,16.7,23.96,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2023,Adults,7.5,D,,16.7,23.98,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2023,Adults,8,A,Green,16.8,23.81,9.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2023,Adults,8,B,Green,16.7,23.77,9.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2023,Adults,8,C,Green,16.7,23.85,9.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2023,Adults,8,D,Green,16.7,23.79,9.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2023,Adults,7,A,Green/purple,16.7,23.91,9.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2023,Adults,7,B,Green/purple,16.7,23.95,9.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2023,Adults,7,C,Green/purple,16.7,23.85,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2023,Adults,7,D,Green/purple,16.7,23.87,9.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/28/2023,Adults,7.5,A,,16.6,26.95,9.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/28/2023,Adults,7.5,B,,16.6,26.92,9.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/28/2023,Adults,7.5,C,,16.6,26.92,9.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/28/2023,Adults,7.5,D,,16.6,26.94,9.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/28/2023,Adults,8,A,Green,16.6,26.96,9.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/28/2023,Adults,8,B,Green,16.6,26.82,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/28/2023,Adults,8,C,Green,16.6,26.96,9.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/28/2023,Adults,8,D,Green,16.6,26.97,9.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/28/2023,Adults,7,A,Green/purple,16.6,26.94,9.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/28/2023,Adults,7,B,Green/purple,16.6,26.96,9.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/28/2023,Adults,7,C,Green/purple,16.6,26.12,9.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/28/2023,Adults,7,D,Green/purple,16.6,26.95,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/2023,Adults,7.5,A,,16.3,27.02,9.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/2023,Adults,7.5,B,,16.3,26.97,9.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/2023,Adults,7.5,C,,16.3,26.88,9.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/2023,Adults,7.5,D,,16.3,27.07,9.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/2023,Adults,8,A,Green,16.3,27.11,9.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/2023,Adults,8,B,Green,16.3,27.15,9.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/2023,Adults,8,C,Green,16.3,27.09,9.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/2023,Adults,8,D,Green,16.3,27.12,9.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/2023,Adults,7,A,Green/purple,16.3,27.07,9.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/2023,Adults,7,B,Green/purple,16.3,27.06,9.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/2023,Adults,7,C,Green/purple,16.3,26.97,9.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/2023,Adults,7,D,Green/purple,16.3,26.77,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/30/2023,Adults,7.5,A,,16.3,26.64,9.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/30/2023,Adults,7.5,B,,16.2,26.51,9.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/30/2023,Adults,7.5,C,,16.2,26.67,9.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/30/2023,Adults,7.5,D,,16.2,26.54,9.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/30/2023,Adults,8,A,Green,16.3,26.59,9.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/30/2023,Adults,8,B,Green,16.2,26.46,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/30/2023,Adults,8,C,Green,16.2,26.51,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/30/2023,Adults,8,D,Green,16.2,26.55,9.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/30/2023,Adults,7,A,Green/purple,16.2,26.62,9.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/30/2023,Adults,7,B,Green/purple,16.2,26.62,9.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/30/2023,Adults,7,C,Green/purple,16.2,26.53,9.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/30/2023,Adults,7,D,Green/purple,16.2,26.56,9.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/2023,Adults,7.5,A,,16.4,26.87,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/2023,Adults,7.5,B,,16.4,26.88,9.25,23.06,1915.27,1830.82,7.79,7.808,646.1,648.4,1734,72.6,24.3,34.7,1.5,0,0,16.04,1.82,1.15,660.4,,7.887,527.8,529.7,1701.6,85.5,19.8,40.8,1.8,0,0,14.794,2.15,1.35,539.4,,7.887,534.7,536.6,1724,86.7,20.1,40.8,1.8,0,0,14.842,2.18,1.37,546.5
1/31/2023,Adults,7.5,C,,16.4,26.9,9.22,22.92,1921.78,1831.29,7.7889,7.827,616.5,618.7,1732.2,75.9,23.2,36.1,1.6,0,0,15.743,1.91,1.2,630.1,,7.884,533.8,535.7,1708.8,85.3,20.1,40.6,1.8,0,0,14.851,2.14,1.35,545.6,,7.884,538.8,540.8,1724.9,86.1,20.2,40.6,1.8,0,0,14.885,2.16,1.36,550.7
1/31/2023,Adults,7.5,D,,16.4,26.88,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/2023,Adults,8,A,Green,16.4,26.92,9.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/2023,Adults,8,B,Green,16.5,26.9,9.51,23.05,1934.42,1815.15,7.8936,7.918,493.3,495,1704.4,92.3,18.5,43.5,2,0,0,14.313,2.32,1.46,504.2,,7.991,407.2,408.6,1667.7,107,15.3,50.3,2.4,0,0,13.154,2.69,1.69,416.2,,7.991,412.9,414.3,1691.1,108.6,15.5,50.3,2.4,0,0,13.2,2.73,1.72,422
1/31/2023,Adults,8,C,Green,16.4,26.94,9.6,23.05,1931.06,1813.59,7.9039,7.913,497.5,499.2,1703.8,91.1,18.7,43.1,2,0,0,14.389,2.29,1.44,508.4,,8.003,393.6,395,1658.8,109.2,14.8,51.5,2.4,0,0,12.979,2.74,1.73,402.3,,8.003,400.3,401.8,1687.5,111.1,15,51.5,2.4,0,0,13.035,2.79,1.76,409.2
1/31/2023,Adults,8,D,Green,16.5,26.93,9.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/2023,Adults,7,A,Green/purple,16.4,26.87,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/2023,Adults,7,B,Green/purple,16.4,26.95,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/2023,Adults,7,C,Green/purple,16.4,26.91,9.33,23.06,1923.46,1872.68,7.7089,7.683,884.4,887.5,1783.3,56.1,33.2,26.8,1.2,0,0,17.697,1.41,0.89,903.9,,7.804,654.7,657,1742.7,72.4,24.6,34.4,1.5,0,0,16.102,1.82,1.14,669.2,,7.804,666.4,668.8,1774,73.7,25,34.4,1.5,0,0,16.169,1.85,1.17,681.1
1/31/2023,Adults,7,D,Green/purple,16.4,26.9,9.47,23.08,1929.48,1847.96,7.7613,7.796,670.4,672.8,1751.4,71.4,25.2,33.9,1.5,0,0,16.239,1.79,1.13,685.2,,7.858,572.7,574.7,1726.8,81.2,21.5,38.5,1.7,0,0,15.278,2.04,1.28,585.3,,7.858,578.4,580.5,1744.2,82,21.7,38.5,1.7,0,0,15.315,2.06,1.3,591.2
2/1/2023,Adults,7.5,A,,16.6,27.24,9.21,22.98,1931,1858.29,7.776,7.757,737.5,740.1,1763.9,66.9,27.5,32,1.4,0,0,16.635,1.68,1.06,754,,7.869,556.1,558,1720.3,84.4,20.7,40.2,1.8,0,0,14.945,2.12,1.33,568.5,,7.869,566,568,1751.3,85.9,21.1,40.2,1.8,0,0,15.01,2.15,1.36,578.7
2/1/2023,Adults,7.5,B,,16.7,27.17,9.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/2023,Adults,7.5,C,,16.6,27.28,9.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/2023,Adults,7.5,D,,16.6,27.18,9.4,23,1933.68,1863.32,7.7886,7.749,753.6,756.3,1769.4,65.8,28.1,31.3,1.4,0,0,16.768,1.65,1.04,770.4,,7.882,538.7,540.6,1717.3,86.7,20.1,41.2,1.9,0,0,14.76,2.17,1.37,550.7,,7.882,550.3,552.2,1754.3,88.5,20.5,41.2,1.9,0,0,14.837,2.22,1.4,562.5
2/1/2023,Adults,8,A,Green,16.6,27.21,9.45,22.99,1930.15,1836.95,7.8389,7.829,615.9,618.1,1736.4,77.5,23,37,1.7,0,0,15.584,1.94,1.23,629.7,,7.933,471.1,472.8,1690.2,96.1,17.6,45.7,2.1,0,0,13.931,2.41,1.52,481.6,,7.933,479.7,481.4,1721.2,97.8,17.9,45.7,2.1,0,0,13.994,2.45,1.55,490.4
2/1/2023,Adults,8,B,Green,16.5,27.23,9.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/2023,Adults,8,C,Green,16.6,27.2,9.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/2023,Adults,8,D,Green,16.6,27.19,9.23,23.01,1925.53,1819.73,7.8639,7.871,552.1,554.1,1714.8,84.3,20.6,40.3,1.8,0,0,14.921,2.12,1.33,564.5,,7.959,439.6,441.2,1673.5,100.9,16.4,48,2.2,0,0,13.524,2.53,1.6,449.4,,7.959,446.7,448.3,1700.6,102.5,16.7,48,2.2,0,0,13.579,2.57,1.62,456.6
2/1/2023,Adults,7,A,Green/purple,16.7,27.21,9.25,22.92,1929.35,1878.64,7.7119,7.675,904.6,907.8,1788.7,56.3,33.6,26.9,1.2,0,0,17.638,1.41,0.89,924.9,,7.801,660.8,663.1,1746,73.4,24.6,35,1.6,0,0,15.98,1.84,1.16,675.6,,7.801,673.2,675.5,1778.8,74.8,25,35,1.6,0,0,16.05,1.88,1.18,688.3
2/1/2023,Adults,7,B,Green/purple,16.6,27.22,9.11,22.9,1942.8,1897.93,7.6857,7.653,960.3,963.7,1808.2,53.9,35.8,25.6,1.1,0,0,17.9,1.35,0.85,981.7,,7.775,709.7,712.3,1768.6,69.8,26.5,33.1,1.5,0,0,16.412,1.75,1.1,725.6,,7.775,722.3,724.9,1799.9,71.1,26.9,33.1,1.5,0,0,16.478,1.78,1.12,738.4
2/1/2023,Adults,7,C,Green/purple,16.6,27.25,9.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/2023,Adults,7,D,Green/purple,16.6,27.2,9.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2023,Adults,7.5,A,,18,26.92,9.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2023,Adults,7.5,B,,18,26.81,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2023,Adults,7.5,C,,18,26.9,9.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2023,Adults,7.5,D,,18,26.85,9.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2023,Adults,8,A,Green,17.7,26.87,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2023,Adults,8,B,Green,17.9,26.85,9.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2023,Adults,8,C,Green,17.9,26.84,9.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2023,Adults,8,D,Green,17.8,26.79,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2023,Adults,7,A,Green/purple,17.9,26.78,8.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2023,Adults,7,B,Green/purple,17.9,26.84,8.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2023,Adults,7,C,Green/purple,17.8,26.76,9.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2023,Adults,7,D,Green/purple,17.2,27.79,9.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/2023,Adults,7.5,A,,16.7,26.83,9.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/2023,Adults,7.5,B,,16.7,26.54,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/2023,Adults,7.5,C,,16.7,26.75,9.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/2023,Adults,7.5,D,,16.7,26.69,9.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/2023,Adults,7.5,E,,16.8,26.69,9.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/2023,Adults,7.5,F,,16.9,26.57,9.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/2023,Adults,7.5,G,,16.9,26.68,9.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/2023,Adults,8,A,,16.7,26.65,9.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/2023,Adults,8,B,,16.6,26.64,9.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/2023,Adults,8,C,,16.6,26.66,9.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/2023,Adults,8,D,,16.5,26.73,9.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/2023,Adults,8,E,,16.8,26.51,9.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/2023,Adults,8,F,,16.8,26.66,9.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/2023,Adults,8,G,,16.8,26.52,9.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/2023,Adults,7,A,,16.7,26.62,9.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/2023,Adults,7,B,,16.7,26.64,9.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/2023,Adults,7,C,,16.8,26.64,9.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/2023,Adults,7,D,,16.8,26.62,9.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/2023,Adults,7,E,,16.9,26.65,8.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/2023,Adults,7,F,,16.8,26.65,8.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/2023,Adults,7,G,,16.9,26.67,8.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2023,Adults,7.5,A,,16.7,25.72,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2023,Adults,7.5,B,,16.7,25.68,9.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2023,Adults,7.5,C,,16.7,25.72,9.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2023,Adults,7.5,D,,16.7,25.72,9.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2023,Adults,7.5,E,,16.4,25.47,9.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2023,Adults,7.5,F,,16.6,25.61,9.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2023,Adults,7.5,G,,16.5,25.46,9.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2023,Adults,8,A,,16.5,25.42,9.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2023,Adults,8,B,,16.7,24.99,9.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2023,Adults,8,C,,16.8,25.64,9.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2023,Adults,8,D,,16.8,25.61,10.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2023,Adults,8,E,,16.6,25.72,9.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
