Date,Age_DPF,Treatment,pH,Replicate,Length_mm,Length_um,Life_stage,Notes
20210730,4,High OA,7,A,0.079,79,larvae,
20210730,4,High OA,7,A,0.082,82,larvae,
20210730,4,High OA,7,A,0.078,78,larvae,
20210730,4,High OA,7,A,0.099,99,larvae,
20210730,4,High OA,7,A,0.098,98,larvae,
20210730,4,High OA,7,A,0.086,86,larvae,
20210730,4,High OA,7,B,0.08,80,larvae,
20210730,4,High OA,7,B,0.069,69,larvae,
20210730,4,High OA,7,B,0.075,75,larvae,
20210730,4,High OA,7,B,0.079,79,larvae,
20210730,4,High OA,7,B,0.067,67,larvae,
20210730,4,High OA,7,B,0.081,81,larvae,
20210730,4,High OA,7,B,0.098,98,larvae,
20210730,4,High OA,7,B,0.087,87,larvae,
20210730,4,High OA,7,B,0.087,87,larvae,
20210730,4,High OA,7,B,0.074,74,larvae,
20210730,4,High OA,7,C,0.072938,72.938,larvae,
20210730,4,High OA,7,C,0.072445,72.445,larvae,
20210730,4,High OA,7,C,0.076908,76.908,larvae,
20210730,4,High OA,7,C,0.072395,72.395,larvae,
20210730,4,High OA,7,C,0.056285,56.285,larvae,
20210730,4,High OA,7,C,0.066943,66.943,larvae,
20210730,4,High OA,7,C,0.074108,74.108,larvae,
20210730,4,High OA,7,C,0.0646,64.6,larvae,
20210730,4,High OA,7,D,0.08,80,larvae,
20210730,4,High OA,7,D,0.088,88,larvae,
20210730,4,High OA,7,D,0.073,73,larvae,
20210730,4,High OA,7,D,0.076,76,larvae,
20210730,4,High OA,7,D,0.077,77,larvae,
20210730,4,High OA,7,D,0.077,77,larvae,
20210730,4,Low OA,8,A,0.085261,85.261,larvae,
20210730,4,Low OA,8,A,0.093222,93.222,larvae,
20210730,4,Low OA,8,A,0.116034,116.034,larvae,
20210730,4,Low OA,8,A,0.102295,102.295,larvae,
20210730,4,Low OA,8,A,0.115243,115.243,larvae,
20210730,4,Low OA,8,A,0.11169,111.69,larvae,
20210730,4,Low OA,8,A,0.10483,104.83,larvae,
20210730,4,Low OA,8,A,0.116234,116.234,larvae,
20210730,4,Low OA,8,A,0.104992,104.992,larvae,
20210730,4,Low OA,8,A,0.102653,102.653,larvae,
20210730,4,Low OA,8,A,0.09245,92.45,larvae,
20210730,4,Low OA,8,A,0.107371,107.371,larvae,
20210730,4,Low OA,8,A,0.102049,102.049,larvae,
20210730,4,Low OA,8,A,0.091231,91.231,larvae,
20210730,4,Low OA,8,A,0.09882,98.82,larvae,
20210730,4,Low OA,8,A,0.12469,124.69,larvae,
20210730,4,Low OA,8,A,0.100999,100.999,larvae,
20210730,4,Low OA,8,A,0.117316,117.316,larvae,
20210730,4,Low OA,8,A,0.11753,117.53,larvae,
20210730,4,Low OA,8,A,0.105443,105.443,larvae,
20210730,4,Low OA,8,A,0.122164,122.164,larvae,
20210730,4,Low OA,8,A,0.109552,109.552,larvae,
20210730,4,Low OA,8,A,0.102505,102.505,larvae,
20210730,4,Low OA,8,A,0.111706,111.706,larvae,
20210730,4,Low OA,8,A,0.111329,111.329,larvae,
20210730,4,Low OA,8,A,0.118115,118.115,larvae,
20210730,4,Low OA,8,A,0.105145,105.145,larvae,
20210730,4,Low OA,8,A,0.104719,104.719,larvae,
20210730,4,Low OA,8,A,0.086222,86.222,larvae,
20210730,4,Low OA,8,A,0.120063,120.063,larvae,
20210730,4,Low OA,8,A,0.10247,102.47,larvae,
20210730,4,Low OA,8,A,0.101636,101.636,larvae,
20210730,4,Low OA,8,A,0.097726,97.726,larvae,
20210730,4,Low OA,8,A,0.115313,115.313,larvae,
20210730,4,Low OA,8,A,0.107904,107.904,larvae,
20210730,4,Low OA,8,A,0.113599,113.599,larvae,
20210730,4,Low OA,8,A,0.105009,105.009,larvae,
20210730,4,Low OA,8,A,0.114463,114.463,larvae,
20210730,4,Low OA,8,A,0.109249,109.249,larvae,
20210730,4,Low OA,8,A,0.110715,110.715,larvae,
20210730,4,Low OA,8,A,0.109372,109.372,larvae,
20210730,4,Low OA,8,B,0.112672,112.672,larvae,
20210730,4,Low OA,8,B,0.114588,114.588,larvae,
20210730,4,Low OA,8,B,0.110488,110.488,larvae,
20210730,4,Low OA,8,B,0.113788,113.788,larvae,
20210730,4,Low OA,8,B,0.111907,111.907,larvae,
20210730,4,Low OA,8,B,0.111393,111.393,larvae,
20210730,4,Low OA,8,B,0.119202,119.202,larvae,
20210730,4,Low OA,8,B,0.110286,110.286,larvae,
20210730,4,Low OA,8,B,0.107921,107.921,larvae,
20210730,4,Low OA,8,B,0.098193,98.193,larvae,
20210730,4,Low OA,8,B,0.103704,103.704,larvae,
20210730,4,Low OA,8,B,0.119383,119.383,larvae,
20210730,4,Low OA,8,B,0.103072,103.072,larvae,
20210730,4,Low OA,8,B,0.113646,113.646,larvae,
20210730,4,Low OA,8,B,0.112354,112.354,larvae,
20210730,4,Low OA,8,B,0.10797,107.97,larvae,
20210730,4,Low OA,8,B,0.113117,113.117,larvae,
20210730,4,Low OA,8,B,0.126552,126.552,larvae,
20210730,4,Low OA,8,B,0.099327,99.327,larvae,
20210730,4,Low OA,8,B,0.114283,114.283,larvae,
20210730,4,Low OA,8,B,0.114165,114.165,larvae,
20210730,4,Low OA,8,B,0.119202,119.202,larvae,
20210730,4,Low OA,8,B,0.112712,112.712,larvae,
20210730,4,Low OA,8,B,0.119675,119.675,larvae,
20210730,4,Low OA,8,B,0.121642,121.642,larvae,
20210730,4,Low OA,8,B,0.097864,97.864,larvae,
20210730,4,Low OA,8,B,0.104932,104.932,larvae,
20210730,4,Low OA,8,B,0.097717,97.717,larvae,
20210730,4,Low OA,8,B,0.106095,106.095,larvae,
20210730,4,Low OA,8,B,0.122406,122.406,larvae,
20210730,4,Low OA,8,B,0.112474,112.474,larvae,
20210730,4,Low OA,8,B,0.106836,106.836,larvae,
20210730,4,Low OA,8,B,0.115399,115.399,larvae,
20210730,4,Low OA,8,B,0.114604,114.604,larvae,
20210730,4,Low OA,8,B,0.114565,114.565,larvae,
20210730,4,Low OA,8,B,0.107163,107.163,larvae,
20210730,4,Low OA,8,B,0.112258,112.258,larvae,
20210730,4,Low OA,8,B,0.10168,101.68,larvae,
20210730,4,Low OA,8,B,0.109183,109.183,larvae,
20210730,4,Low OA,8,B,0.110837,110.837,larvae,
20210730,4,Low OA,8,B,0.096462,96.462,larvae,
20210730,4,Low OA,8,B,0.102549,102.549,larvae,
20210730,4,Low OA,8,B,0.092673,92.673,larvae,
20210730,4,Low OA,8,B,0.112474,112.474,larvae,
20210730,4,Low OA,8,B,0.109773,109.773,larvae,
20210730,4,Low OA,8,B,0.107096,107.096,larvae,
20210730,4,Low OA,8,B,0.122369,122.369,larvae,
20210730,4,Low OA,8,B,0.110715,110.715,larvae,
20210730,4,Low OA,8,B,0.118954,118.954,larvae,
20210730,4,Low OA,8,B,0.108459,108.459,larvae,
20210730,4,Low OA,8,B,0.092091,92.091,larvae,
20210730,4,Low OA,8,B,0.106584,106.584,larvae,
20210730,4,Low OA,8,B,0.10321,103.21,larvae,
20210730,4,Low OA,8,B,0.117385,117.385,larvae,
20210730,4,Low OA,8,C,0.111449,111.449,larvae,
20210730,4,Low OA,8,C,0.105009,105.009,larvae,
20210730,4,Low OA,8,C,0.10596,105.96,larvae,
20210730,4,Low OA,8,C,0.11665,116.65,larvae,
20210730,4,Low OA,8,C,0.108418,108.418,larvae,
20210730,4,Low OA,8,C,0.095726,95.726,larvae,
20210730,4,Low OA,8,C,0.09873,98.73,larvae,
20210730,4,Low OA,8,C,0.107638,107.638,larvae,
20210730,4,Low OA,8,C,0.105443,105.443,larvae,
20210730,4,Low OA,8,C,0.106987,106.987,larvae,
20210730,4,Low OA,8,C,0.096546,96.546,larvae,
20210730,4,Low OA,8,C,0.120063,120.063,larvae,
20210730,4,Low OA,8,C,0.107521,107.521,larvae,
20210730,4,Low OA,8,C,0.110058,110.058,larvae,
20210730,4,Low OA,8,C,0.105103,105.103,larvae,
20210730,4,Low OA,8,C,0.086709,86.709,larvae,
20210730,4,Low OA,8,C,0.087348,87.348,larvae,
20210730,4,Low OA,8,C,0.107904,107.904,larvae,
20210730,4,Low OA,8,C,0.111369,111.369,larvae,
20210730,4,Low OA,8,C,0.112831,112.831,larvae,
20210730,4,Low OA,8,C,0.104719,104.719,larvae,
20210730,4,Low OA,8,C,0.115833,115.833,larvae,
20210730,4,Low OA,8,C,0.113812,113.812,larvae,
20210730,4,Low OA,8,C,0.119345,119.345,larvae,
20210730,4,Low OA,8,C,0.105103,105.103,larvae,
20210730,4,Low OA,8,C,0.095716,95.716,larvae,
20210730,4,Low OA,8,D,0.112903,112.903,larvae,
20210730,4,Low OA,8,D,0.097937,97.937,larvae,
20210730,4,Low OA,8,D,0.10585,105.85,larvae,
20210730,4,Low OA,8,D,0.102164,102.164,larvae,
20210730,4,Low OA,8,D,0.106769,106.769,larvae,
20210730,4,Low OA,8,D,0.111111,111.111,larvae,
20210730,4,Low OA,8,D,0.10629,106.29,larvae,
20210730,4,Low OA,8,D,0.116887,116.887,larvae,
20210730,4,Low OA,8,D,0.122369,122.369,larvae,
20210730,4,Low OA,8,D,0.100028,100.028,larvae,
20210730,4,Low OA,8,D,0.100037,100.037,larvae,
20210730,4,Low OA,8,E,0.100813,100.813,larvae,
20210730,4,Low OA,8,E,0.115538,115.538,larvae,
20210730,4,Low OA,8,E,0.096388,96.388,larvae,
20210730,4,Low OA,8,E,0.093222,93.222,larvae,
20210730,4,Low OA,8,E,0.113236,113.236,larvae,
20210730,4,Low OA,8,E,0.109748,109.748,larvae,
20210730,4,Low OA,8,E,0.110934,110.934,larvae,
20210730,4,Low OA,8,E,0.101256,101.256,larvae,
20210730,4,Low OA,8,E,0.106053,106.053,larvae,
20210730,4,Low OA,8,E,0.107896,107.896,larvae,
20210730,4,Low OA,8,E,0.101115,101.115,larvae,
20210730,4,Low OA,8,E,0.082787,82.787,larvae,
20210730,4,Low OA,8,E,0.113283,113.283,larvae,
20210730,4,Low OA,8,E,0.109241,109.241,larvae,
20210730,4,Low OA,8,E,0.103497,103.497,larvae,
20210730,4,Low OA,8,E,0.104256,104.256,larvae,
20210730,4,Low OA,8,E,0.096118,96.118,larvae,
20210730,4,Low OA,8,E,0.121421,121.421,larvae,
20210730,4,Low OA,8,E,0.1253,125.3,larvae,
20210730,4,Low OA,8,E,0.112903,112.903,larvae,
20210730,4,Low OA,8,E,0.10585,105.85,larvae,
20210730,4,Low OA,8,E,0.092091,92.091,larvae,
20210730,4,Low OA,8,E,0.099137,99.137,larvae,
20210730,4,Low OA,8,E,0.113307,113.307,larvae,
20210730,4,Low OA,8,E,0.119884,119.884,larvae,
20210730,4,Low OA,8,E,0.108591,108.591,larvae,
20210730,4,Low OA,8,E,0.099759,99.759,larvae,
20210730,4,Low OA,8,E,0.109347,109.347,larvae,
20210730,4,Low OA,8,E,0.105825,105.825,larvae,
20210730,4,Low OA,8,E,0.119675,119.675,larvae,
20210730,4,Low OA,8,E,0.113615,113.615,larvae,
20210730,4,Low OA,8,E,0.120399,120.399,larvae,
20210730,4,Low OA,8,E,0.121878,121.878,larvae,
20210730,4,Low OA,8,E,0.097423,97.423,larvae,
20210730,4,Low OA,8,E,0.117339,117.339,larvae,
20210730,4,Low OA,8,E,0.118826,118.826,larvae,
20210730,4,Low OA,8,E,0.108715,108.715,larvae,
20210730,4,Low OA,8,E,0.110594,110.594,larvae,
20210730,4,Low OA,8,E,0.109895,109.895,larvae,
20210730,4,Low OA,8,E,0.102058,102.058,larvae,
20210730,4,Low OA,8,E,0.109773,109.773,larvae,
20210730,4,Low OA,8,E,0.108632,108.632,larvae,
20210730,4,Low OA,8,E,0.109968,109.968,larvae,
20210730,4,Low OA,8,E,0.106433,106.433,larvae,
20210730,4,Low OA,8,E,0.102453,102.453,larvae,
20210730,4,Low OA,8,E,0.092207,92.207,larvae,
20210730,4,Low OA,8,E,0.11378,113.78,larvae,
20210730,4,Low OA,8,E,0.117339,117.339,larvae,
20210730,4,Low OA,8,E,0.101283,101.283,larvae,
20210730,4,Moderate OA,7.5,B,0.107087,107.087,larvae,
20210730,4,Moderate OA,7.5,B,0.112354,112.354,larvae,
20210730,4,Moderate OA,7.5,B,0.114854,114.854,larvae,
20210730,4,Moderate OA,7.5,B,0.10247,102.47,larvae,
20210730,4,Moderate OA,7.5,B,0.113646,113.646,larvae,
20210730,4,Moderate OA,7.5,B,0.120503,120.503,larvae,
20210730,4,Moderate OA,7.5,B,0.090728,90.728,larvae,
20210730,4,Moderate OA,7.5,B,0.103626,103.626,larvae,
20210730,4,Moderate OA,7.5,B,0.102854,102.854,larvae,
20210730,4,Moderate OA,7.5,B,0.122516,122.516,larvae,
20210730,4,Moderate OA,7.5,B,0.088994,88.994,larvae,
20210730,4,Moderate OA,7.5,B,0.098266,98.266,larvae,
20210730,4,Moderate OA,7.5,B,0.105375,105.375,larvae,
20210730,4,Moderate OA,7.5,B,0.108978,108.978,larvae,
20210730,4,Moderate OA,7.5,B,0.117552,117.552,larvae,
20210730,4,Moderate OA,7.5,B,0.106567,106.567,larvae,
20210730,4,Moderate OA,7.5,B,0.098165,98.165,larvae,
20210730,4,Moderate OA,7.5,B,0.097864,97.864,larvae,
20210730,4,Moderate OA,7.5,C,0.102,102,larvae,
20210730,4,Moderate OA,7.5,C,0.1,100,larvae,
20210730,4,Moderate OA,7.5,C,0.105,105,larvae,
20210730,4,Moderate OA,7.5,C,0.096,96,larvae,
20210730,4,Moderate OA,7.5,C,0.094,94,larvae,
20210730,4,Moderate OA,7.5,C,0.099,99,larvae,
20210730,4,Moderate OA,7.5,C,0.085,85,larvae,
20210730,4,Moderate OA,7.5,C,0.115,115,larvae,
20210730,4,Moderate OA,7.5,C,0.12,120,larvae,
20210730,4,Moderate OA,7.5,C,0.116,116,larvae,
20210730,4,Moderate OA,7.5,C,0.098,98,larvae,
20210730,4,Moderate OA,7.5,C,0.11,110,larvae,
20210730,4,Moderate OA,7.5,C,0.093,93,larvae,
20210730,4,Moderate OA,7.5,C,0.105,105,larvae,
20210730,4,Moderate OA,7.5,C,0.102,102,larvae,
20210730,4,Moderate OA,7.5,C,0.111,111,larvae,
20210730,4,Moderate OA,7.5,D,0.08,80,larvae,
20210730,4,Moderate OA,7.5,D,0.099,99,larvae,
20210730,4,Moderate OA,7.5,D,0.102,102,larvae,
20210730,4,Moderate OA,7.5,D,0.103,103,larvae,
20210730,4,Moderate OA,7.5,D,0.104,104,larvae,
20210730,4,Moderate OA,7.5,D,0.1,100,larvae,
20210730,4,Moderate OA,7.5,D,0.096,96,larvae,
20210730,4,Moderate OA,7.5,D,0.094,94,larvae,
20210730,4,Moderate OA,7.5,D,0.102,102,larvae,
20210730,4,Moderate OA,7.5,D,0.103,103,larvae,
20210730,4,Moderate OA,7.5,D,0.107,107,larvae,
20210730,4,Moderate OA,7.5,D,0.101,101,larvae,
20210730,4,Moderate OA,7.5,D,0.096,96,larvae,
20210730,4,Moderate OA,7.5,D,0.1,100,larvae,
20210730,4,Moderate OA,7.5,D,0.095,95,larvae,
20210730,4,Moderate OA,7.5,D,0.11,110,larvae,
20210730,4,Moderate OA,7.5,D,0.098,98,larvae,
20210730,4,Moderate OA,7.5,D,0.113,113,larvae,
20210730,4,Moderate OA,7.5,D,0.111,111,larvae,
20210730,4,Moderate OA,7.5,D,0.111,111,larvae,
20210730,4,Moderate OA,7.5,D,0.102,102,larvae,
20210730,4,Moderate OA,7.5,D,0.091,91,larvae,
20210730,4,Moderate OA,7.5,D,0.09,90,larvae,
20210730,4,Moderate OA,7.5,D,0.114,114,larvae,
20210730,4,Moderate OA,7.5,D,0.109,109,larvae,
20210730,4,Moderate OA,7.5,D,0.114,114,larvae,
20210730,4,Moderate OA,7.5,D,0.107,107,larvae,
20210730,4,Moderate OA,7.5,D,0.104,104,larvae,
20210730,4,Moderate OA,7.5,D,0.112,112,larvae,
20210730,4,Moderate OA,7.5,D,0.101,101,larvae,
20210730,4,Moderate OA,7.5,D,0.114,114,larvae,
20210730,4,Moderate OA,7.5,D,0.093,93,larvae,
20210730,4,Moderate OA,7.5,D,0.085,85,larvae,
20210730,4,Moderate OA,7.5,D,0.088,88,larvae,
20210730,4,Moderate OA,7.5,D,0.11,110,larvae,
20210730,4,Moderate OA,7.5,D,0.102,102,larvae,
20210730,4,Moderate OA,7.5,D,0.119,119,larvae,
20210730,4,Moderate OA,7.5,D,0.109,109,larvae,
20210730,4,Moderate OA,7.5,E,0.109,109,larvae,
20210730,4,Moderate OA,7.5,E,0.105,105,larvae,
20210730,4,Moderate OA,7.5,E,0.091,91,larvae,
20210730,4,Moderate OA,7.5,E,0.112,112,larvae,
20210730,4,Moderate OA,7.5,E,0.099,99,larvae,
20210730,4,Moderate OA,7.5,E,0.109,109,larvae,
20210730,4,Moderate OA,7.5,E,0.102,102,larvae,
20210730,4,Moderate OA,7.5,E,0.098,98,larvae,
20210730,4,Moderate OA,7.5,E,0.097,97,larvae,
20210730,4,Moderate OA,7.5,E,0.105,105,larvae,
20210730,4,Moderate OA,7.5,E,0.1,100,larvae,
20210730,4,Moderate OA,7.5,E,0.095,95,larvae,
20210730,4,Moderate OA,7.5,E,0.109,109,larvae,
20210730,4,Moderate OA,7.5,E,0.113,113,larvae,
20210730,4,Moderate OA,7.5,E,0.106,106,larvae,
20210730,4,Moderate OA,7.5,E,0.109,109,larvae,
20210730,4,Moderate OA,7.5,E,0.107,107,larvae,
20210730,4,Moderate OA,7.5,E,0.106,106,larvae,
20210730,4,Moderate OA,7.5,E,0.096,96,larvae,
20210730,4,Moderate OA,7.5,E,0.104,104,larvae,
20210730,4,Moderate OA,7.5,E,0.103,103,larvae,
20210730,4,Moderate OA,7.5,E,0.103,103,larvae,
20210730,4,Moderate OA,7.5,E,0.102,102,larvae,
20210730,4,Moderate OA,7.5,E,0.089,89,larvae,
20210730,4,Moderate OA,7.5,E,0.098,98,larvae,
20210730,4,Moderate OA,7.5,E,0.096,96,larvae,
20210801,6,High OA,7,A,0.087,87,larvae,
20210801,6,High OA,7,A,0.117,117,larvae,
20210801,6,High OA,7,A,0.091,91,larvae,
20210801,6,High OA,7,A,0.108,108,larvae,
20210801,6,High OA,7,A,0.108,108,larvae,
20210801,6,High OA,7,A,0.1,100,larvae,
20210801,6,High OA,7,A,0.082,82,larvae,
20210801,6,High OA,7,A,0.072,72,larvae,
20210801,6,High OA,7,A,0.077,77,larvae,
20210801,6,High OA,7,A,0.088,88,larvae,
20210801,6,High OA,7,A,0.077,77,larvae,
20210801,6,High OA,7,A,0.079,79,larvae,
20210801,6,High OA,7,A,0.087,87,larvae,
20210801,6,High OA,7,A,0.077,77,larvae,
20210801,6,High OA,7,A,0.075,75,larvae,
20210801,6,High OA,7,B,0.076,76,larvae,
20210801,6,High OA,7,B,0.073,73,larvae,
20210801,6,High OA,7,B,0.067,67,larvae,
20210801,6,High OA,7,B,0.072,72,larvae,
20210801,6,High OA,7,B,0.079,79,larvae,
20210801,6,High OA,7,B,0.074,74,larvae,
20210801,6,High OA,7,B,0.088,88,larvae,
20210801,6,High OA,7,B,0.088,88,larvae,
20210801,6,High OA,7,B,0.091,91,larvae,
20210801,6,High OA,7,B,0.098,98,larvae,
20210801,6,High OA,7,B,0.076,76,larvae,
20210801,6,High OA,7,B,0.105,105,larvae,
20210801,6,High OA,7,B,0.087,87,larvae,
20210801,6,High OA,7,B,0.106,106,larvae,
20210801,6,High OA,7,B,0.083,83,larvae,
20210801,6,High OA,7,B,0.125,125,larvae,
20210801,6,High OA,7,B,0.08,80,larvae,
20210801,6,High OA,7,B,0.084,84,larvae,
20210801,6,High OA,7,C,0.117,117,larvae,
20210801,6,High OA,7,C,0.084,84,larvae,
20210801,6,High OA,7,C,0.073,73,larvae,
20210801,6,High OA,7,C,0.13,130,larvae,
20210801,6,High OA,7,C,0.078,78,larvae,
20210801,6,High OA,7,C,0.078,78,larvae,
20210801,6,High OA,7,C,0.072,72,larvae,
20210801,6,High OA,7,C,0.075,75,larvae,
20210801,6,High OA,7,C,0.084,84,larvae,
20210801,6,High OA,7,C,0.081,81,larvae,
20210801,6,High OA,7,D,0.077,77,larvae,
20210801,6,High OA,7,D,0.066,66,larvae,
20210801,6,High OA,7,D,0.066,66,larvae,
20210801,6,High OA,7,D,0.084,84,larvae,
20210801,6,High OA,7,D,0.073,73,larvae,
20210801,6,High OA,7,D,0.081,81,larvae,
20210801,6,High OA,7,D,0.074,74,larvae,
20210801,6,High OA,7,D,0.068,68,larvae,
20210801,6,High OA,7,D,0.101,101,larvae,
20210801,6,High OA,7,D,0.076,76,larvae,
20210801,6,High OA,7,D,0.067,67,larvae,
20210801,6,High OA,7,D,0.078,78,larvae,
20210801,6,High OA,7,D,0.08,80,larvae,
20210801,6,High OA,7,D,0.084,84,larvae,
20210801,6,High OA,7,D,0.081,81,larvae,
20210801,6,High OA,7,D,0.079,79,larvae,
20210801,6,High OA,7,E,0.083,83,larvae,
20210801,6,High OA,7,E,0.084,84,larvae,
20210801,6,High OA,7,E,0.077,77,larvae,
20210801,6,High OA,7,E,0.069,69,larvae,
20210801,6,High OA,7,E,0.07,70,larvae,
20210801,6,High OA,7,E,0.071,71,larvae,
20210801,6,High OA,7,E,0.079,79,larvae,
20210801,6,High OA,7,E,0.071,71,larvae,
20210801,6,High OA,7,E,0.073,73,larvae,
20210801,6,High OA,7,E,0.09,90,larvae,
20210801,6,High OA,7,E,0.085,85,larvae,
20210801,6,High OA,7,E,0.077,77,larvae,
20210801,6,High OA,7,E,0.08,80,larvae,
20210801,6,High OA,7,E,0.095,95,larvae,
20210801,6,High OA,7,E,0.087,87,larvae,
20210801,6,High OA,7,E,0.077,77,larvae,
20210801,6,High OA,7,E,0.089,89,larvae,
20210801,6,High OA,7,E,0.082,82,larvae,
20210801,6,High OA,7,E,0.083,83,larvae,
20210801,6,High OA,7,E,0.086,86,larvae,
20210801,6,High OA,7,E,0.081,81,larvae,
20210801,6,High OA,7,E,0.094,94,larvae,
20210801,6,High OA,7,E,0.099,99,larvae,
20210801,6,High OA,7,E,0.077,77,larvae,
20210801,6,High OA,7,E,0.105,105,larvae,
20210801,6,High OA,7,E,0.093,93,larvae,
20210801,6,High OA,7,E,0.085,85,larvae,
20210801,6,High OA,7,E,0.084,84,larvae,
20210801,6,High OA,7,E,0.076,76,larvae,
20210801,6,High OA,7,E,0.082,82,larvae,
20210801,6,High OA,7,E,0.087,87,larvae,
20210801,6,High OA,7,E,0.077,77,larvae,
20210801,6,High OA,7,E,0.059,59,larvae,
20210801,6,High OA,7,E,0.09,90,larvae,
20210801,6,Low OA,8,A,0.092,92,larvae,
20210801,6,Low OA,8,A,0.102,102,larvae,
20210801,6,Low OA,8,A,0.136,136,larvae,
20210801,6,Low OA,8,A,0.112,112,larvae,
20210801,6,Low OA,8,A,0.095,95,larvae,
20210801,6,Low OA,8,A,0.091,91,larvae,
20210801,6,Low OA,8,A,0.15,150,larvae,
20210801,6,Low OA,8,A,0.115,115,larvae,
20210801,6,Low OA,8,A,0.099,99,larvae,
20210801,6,Low OA,8,A,0.137,137,larvae,
20210801,6,Low OA,8,A,0.143,143,larvae,
20210801,6,Low OA,8,A,0.101,101,larvae,
20210801,6,Low OA,8,A,0.103,103,larvae,
20210801,6,Low OA,8,A,0.115,115,larvae,
20210801,6,Low OA,8,A,0.136,136,larvae,
20210801,6,Low OA,8,A,0.106,106,larvae,
20210801,6,Low OA,8,A,0.142,142,larvae,
20210801,6,Low OA,8,A,0.127,127,larvae,
20210801,6,Low OA,8,A,0.137,137,larvae,
20210801,6,Low OA,8,A,0.131,131,larvae,
20210801,6,Low OA,8,A,0.128,128,larvae,
20210801,6,Low OA,8,A,0.109,109,larvae,
20210801,6,Low OA,8,A,0.097,97,larvae,
20210801,6,Low OA,8,A,0.145,145,larvae,
20210801,6,Low OA,8,A,0.107,107,larvae,
20210801,6,Low OA,8,A,0.099,99,larvae,
20210801,6,Low OA,8,A,0.089,89,larvae,
20210801,6,Low OA,8,A,0.102,102,larvae,
20210801,6,Low OA,8,A,0.091,91,larvae,
20210801,6,Low OA,8,A,0.104,104,larvae,
20210801,6,Low OA,8,A,0.138,138,larvae,
20210801,6,Low OA,8,A,0.122,122,larvae,
20210801,6,Low OA,8,A,0.105,105,larvae,
20210801,6,Low OA,8,A,0.147,147,larvae,
20210801,6,Low OA,8,A,0.135,135,larvae,
20210801,6,Low OA,8,A,0.095,95,larvae,
20210801,6,Low OA,8,A,0.137,137,larvae,
20210801,6,Low OA,8,B,0.141,141,larvae,
20210801,6,Low OA,8,B,0.137,137,larvae,
20210801,6,Low OA,8,B,0.148,148,larvae,
20210801,6,Low OA,8,B,0.142,142,larvae,
20210801,6,Low OA,8,B,0.143,143,larvae,
20210801,6,Low OA,8,B,0.148,148,larvae,
20210801,6,Low OA,8,B,0.114,114,larvae,
20210801,6,Low OA,8,B,0.14,140,larvae,
20210801,6,Low OA,8,B,0.147,147,larvae,
20210801,6,Low OA,8,B,0.152,152,larvae,
20210801,6,Low OA,8,B,0.142,142,larvae,
20210801,6,Low OA,8,B,0.112,112,larvae,
20210801,6,Low OA,8,B,0.113,113,larvae,
20210801,6,Low OA,8,B,0.145,145,larvae,
20210801,6,Low OA,8,B,0.133,133,larvae,
20210801,6,Low OA,8,B,0.12,120,larvae,
20210801,6,Low OA,8,B,0.112,112,larvae,
20210801,6,Low OA,8,B,0.134,134,larvae,
20210801,6,Low OA,8,B,0.118,118,larvae,
20210801,6,Low OA,8,B,0.098,98,larvae,
20210801,6,Low OA,8,B,0.104,104,larvae,
20210801,6,Low OA,8,B,0.113,113,larvae,
20210801,6,Low OA,8,B,0.112,112,larvae,
20210801,6,Low OA,8,B,0.109,109,larvae,
20210801,6,Low OA,8,B,0.135,135,larvae,
20210801,6,Low OA,8,B,0.123,123,larvae,
20210801,6,Low OA,8,B,0.121,121,larvae,
20210801,6,Low OA,8,B,0.124,124,larvae,
20210801,6,Low OA,8,B,0.108,108,larvae,
20210801,6,Low OA,8,B,0.134,134,larvae,
20210801,6,Low OA,8,B,0.148,148,larvae,
20210801,6,Low OA,8,C,0.126,126,larvae,
20210801,6,Low OA,8,C,0.101,101,larvae,
20210801,6,Low OA,8,C,0.095,95,larvae,
20210801,6,Low OA,8,C,0.123,123,larvae,
20210801,6,Low OA,8,C,0.115,115,larvae,
20210801,6,Low OA,8,C,0.141,141,larvae,
20210801,6,Low OA,8,C,0.122,122,larvae,
20210801,6,Low OA,8,C,0.097,97,larvae,
20210801,6,Low OA,8,C,0.149,149,larvae,
20210801,6,Low OA,8,C,0.111,111,larvae,
20210801,6,Low OA,8,C,0.11,110,larvae,
20210801,6,Low OA,8,C,0.103,103,larvae,
20210801,6,Low OA,8,C,0.121,121,larvae,
20210801,6,Low OA,8,C,0.153,153,larvae,
20210801,6,Low OA,8,C,0.134,134,larvae,
20210801,6,Low OA,8,C,0.134,134,larvae,
20210801,6,Low OA,8,C,0.122,122,larvae,
20210801,6,Low OA,8,C,0.143,143,larvae,
20210801,6,Low OA,8,C,0.101,101,larvae,
20210801,6,Low OA,8,D,0.089,89,larvae,
20210801,6,Low OA,8,D,0.106,106,larvae,
20210801,6,Low OA,8,D,0.13,130,larvae,
20210801,6,Low OA,8,D,0.12,120,larvae,
20210801,6,Low OA,8,D,0.132,132,larvae,
20210801,6,Low OA,8,D,0.13,130,larvae,
20210801,6,Low OA,8,D,0.125,125,larvae,
20210801,6,Low OA,8,D,0.095,95,larvae,
20210801,6,Low OA,8,D,0.105,105,larvae,
20210801,6,Low OA,8,D,0.117,117,larvae,
20210801,6,Low OA,8,D,0.103,103,larvae,
20210801,6,Low OA,8,D,0.091,91,larvae,
20210801,6,Low OA,8,D,0.109,109,larvae,
