Date,Age_DPF,Treatment,Replicate,Length_mm,Length_um
10/5/2022,50,High OA,A,1.98,1980
10/5/2022,50,High OA,A,2.02,2020
10/5/2022,50,High OA,A,2.03,2030
10/5/2022,50,High OA,A,2.04,2040
10/5/2022,50,High OA,A,2.2,2200
10/5/2022,50,High OA,A,2.32,2320
10/5/2022,50,High OA,A,2.33,2330
10/5/2022,50,High OA,A,2.38,2380
10/5/2022,50,High OA,A,2.45,2450
10/5/2022,50,High OA,A,2.53,2530
10/5/2022,50,High OA,A,2.53,2530
10/5/2022,50,High OA,A,2.56,2560
10/5/2022,50,High OA,A,2.59,2590
10/5/2022,50,High OA,A,2.6,2600
10/5/2022,50,High OA,A,2.6,2600
10/5/2022,50,High OA,A,2.62,2620
10/5/2022,50,High OA,A,2.63,2630
10/5/2022,50,High OA,A,2.63,2630
10/5/2022,50,High OA,A,2.66,2660
10/5/2022,50,High OA,A,2.68,2680
10/5/2022,50,High OA,A,2.75,2750
10/5/2022,50,High OA,A,2.78,2780
10/5/2022,50,High OA,A,2.83,2830
10/5/2022,50,High OA,A,2.83,2830
10/5/2022,50,High OA,A,2.86,2860
10/5/2022,50,High OA,A,2.92,2920
10/5/2022,50,High OA,A,2.93,2930
10/5/2022,50,High OA,A,2.99,2990
10/5/2022,50,High OA,A,3.01,3010
10/5/2022,50,High OA,A,3.02,3020
10/5/2022,50,High OA,A,3.03,3030
10/5/2022,50,High OA,A,3.06,3060
10/5/2022,50,High OA,A,3.08,3080
10/5/2022,50,High OA,A,3.13,3130
10/5/2022,50,High OA,A,3.16,3160
10/5/2022,50,High OA,A,3.17,3170
10/5/2022,50,High OA,A,3.21,3210
10/5/2022,50,High OA,A,3.22,3220
10/5/2022,50,High OA,A,3.23,3230
10/5/2022,50,High OA,A,3.24,3240
10/5/2022,50,High OA,A,3.27,3270
10/5/2022,50,High OA,A,3.28,3280
10/5/2022,50,High OA,A,3.28,3280
10/5/2022,50,High OA,A,3.3,3300
10/5/2022,50,High OA,A,3.3,3300
10/5/2022,50,High OA,A,3.31,3310
10/5/2022,50,High OA,A,3.35,3350
10/5/2022,50,High OA,A,3.35,3350
10/5/2022,50,High OA,A,3.35,3350
10/5/2022,50,High OA,A,3.41,3410
10/5/2022,50,High OA,A,3.42,3420
10/5/2022,50,High OA,A,3.44,3440
10/5/2022,50,High OA,A,3.49,3490
10/5/2022,50,High OA,A,3.5,3500
10/5/2022,50,High OA,A,3.57,3570
10/5/2022,50,High OA,A,3.57,3570
10/5/2022,50,High OA,A,3.58,3580
10/5/2022,50,High OA,A,3.59,3590
10/5/2022,50,High OA,A,3.63,3630
10/5/2022,50,High OA,A,3.67,3670
10/5/2022,50,High OA,A,3.94,3940
10/5/2022,50,High OA,A,4.09,4090
10/5/2022,50,High OA,A,4.34,4340
10/5/2022,50,High OA,A,4.35,4350
10/5/2022,50,High OA,A,4.39,4390
10/5/2022,50,High OA,A,4.47,4470
10/5/2022,50,High OA,B,0.92,920
10/5/2022,50,High OA,B,1.33,1330
10/5/2022,50,High OA,B,1.39,1390
10/5/2022,50,High OA,B,1.39,1390
10/5/2022,50,High OA,B,1.48,1480
10/5/2022,50,High OA,B,1.68,1680
10/5/2022,50,High OA,B,1.68,1680
10/5/2022,50,High OA,B,1.81,1810
10/5/2022,50,High OA,B,1.84,1840
10/5/2022,50,High OA,B,2,2000
10/5/2022,50,High OA,B,2.06,2060
10/5/2022,50,High OA,B,2.11,2110
10/5/2022,50,High OA,B,2.13,2130
10/5/2022,50,High OA,B,2.33,2330
10/5/2022,50,High OA,B,2.42,2420
10/5/2022,50,High OA,B,2.46,2460
10/5/2022,50,High OA,B,2.49,2490
10/5/2022,50,High OA,B,2.5,2500
10/5/2022,50,High OA,B,2.53,2530
10/5/2022,50,High OA,B,2.7,2700
10/5/2022,50,High OA,B,2.8,2800
10/5/2022,50,High OA,B,2.83,2830
10/5/2022,50,High OA,B,2.83,2830
10/5/2022,50,High OA,B,2.88,2880
10/5/2022,50,High OA,B,2.89,2890
10/5/2022,50,High OA,B,2.9,2900
10/5/2022,50,High OA,B,2.93,2930
10/5/2022,50,High OA,B,2.93,2930
10/5/2022,50,High OA,B,2.97,2970
10/5/2022,50,High OA,B,3,3000
10/5/2022,50,High OA,B,3.02,3020
10/5/2022,50,High OA,B,3.03,3030
10/5/2022,50,High OA,B,3.06,3060
10/5/2022,50,High OA,B,3.06,3060
10/5/2022,50,High OA,B,3.07,3070
10/5/2022,50,High OA,B,3.23,3230
10/5/2022,50,High OA,B,3.43,3430
10/5/2022,50,High OA,B,3.48,3480
10/5/2022,50,High OA,B,3.49,3490
10/5/2022,50,High OA,B,3.67,3670
10/5/2022,50,High OA,B,3.94,3940
10/5/2022,50,High OA,B,4.09,4090
10/5/2022,50,High OA,B,4.26,4260
10/5/2022,50,High OA,B,4.38,4380
10/5/2022,50,High OA,B,4.4,4400
10/5/2022,50,High OA,B,4.46,4460
10/5/2022,50,High OA,C,1.59,1590
10/5/2022,50,High OA,C,1.62,1620
10/5/2022,50,High OA,C,1.62,1620
10/5/2022,50,High OA,C,1.62,1620
10/5/2022,50,High OA,C,1.71,1710
10/5/2022,50,High OA,C,1.74,1740
10/5/2022,50,High OA,C,1.77,1770
10/5/2022,50,High OA,C,1.86,1860
10/5/2022,50,High OA,C,1.91,1910
10/5/2022,50,High OA,C,2.01,2010
10/5/2022,50,High OA,C,2.11,2110
10/5/2022,50,High OA,C,2.15,2150
10/5/2022,50,High OA,C,2.17,2170
10/5/2022,50,High OA,C,2.18,2180
10/5/2022,50,High OA,C,2.18,2180
10/5/2022,50,High OA,C,2.36,2360
10/5/2022,50,High OA,C,2.38,2380
10/5/2022,50,High OA,C,2.46,2460
10/5/2022,50,High OA,C,2.46,2460
10/5/2022,50,High OA,C,2.48,2480
10/5/2022,50,High OA,C,2.49,2490
10/5/2022,50,High OA,C,2.52,2520
10/5/2022,50,High OA,C,2.52,2520
10/5/2022,50,High OA,C,2.54,2540
10/5/2022,50,High OA,C,2.56,2560
10/5/2022,50,High OA,C,2.59,2590
10/5/2022,50,High OA,C,2.62,2620
10/5/2022,50,High OA,C,2.64,2640
10/5/2022,50,High OA,C,2.7,2700
10/5/2022,50,High OA,C,2.72,2720
10/5/2022,50,High OA,C,2.9,2900
10/5/2022,50,High OA,C,2.92,2920
10/5/2022,50,High OA,C,2.92,2920
10/5/2022,50,High OA,C,2.93,2930
10/5/2022,50,High OA,C,2.99,2990
10/5/2022,50,High OA,C,3.02,3020
10/5/2022,50,High OA,C,3.05,3050
10/5/2022,50,High OA,C,3.07,3070
10/5/2022,50,High OA,C,3.08,3080
10/5/2022,50,High OA,C,3.11,3110
10/5/2022,50,High OA,C,3.12,3120
10/5/2022,50,High OA,C,3.13,3130
10/5/2022,50,High OA,C,3.13,3130
10/5/2022,50,High OA,C,3.17,3170
10/5/2022,50,High OA,C,3.18,3180
10/5/2022,50,High OA,C,3.2,3200
10/5/2022,50,High OA,C,3.25,3250
10/5/2022,50,High OA,C,3.29,3290
10/5/2022,50,High OA,C,3.31,3310
10/5/2022,50,High OA,C,3.32,3320
10/5/2022,50,High OA,C,3.34,3340
10/5/2022,50,High OA,C,3.38,3380
10/5/2022,50,High OA,C,3.38,3380
10/5/2022,50,High OA,C,3.51,3510
10/5/2022,50,High OA,C,3.52,3520
10/5/2022,50,High OA,C,3.54,3540
10/5/2022,50,High OA,C,3.66,3660
10/5/2022,50,High OA,C,3.69,3690
10/5/2022,50,High OA,C,3.72,3720
10/5/2022,50,High OA,C,3.73,3730
10/5/2022,50,High OA,C,3.76,3760
10/5/2022,50,High OA,C,3.76,3760
10/5/2022,50,High OA,C,4.02,4020
10/5/2022,50,High OA,D,1.71,1710
10/5/2022,50,High OA,D,1.73,1730
10/5/2022,50,High OA,D,2.13,2130
10/5/2022,50,High OA,D,2.25,2250
10/5/2022,50,High OA,D,2.32,2320
10/5/2022,50,High OA,D,2.36,2360
10/5/2022,50,High OA,D,2.42,2420
10/5/2022,50,High OA,D,2.56,2560
10/5/2022,50,High OA,D,2.58,2580
10/5/2022,50,High OA,D,2.64,2640
10/5/2022,50,High OA,D,2.77,2770
10/5/2022,50,High OA,D,2.77,2770
10/5/2022,50,High OA,D,2.87,2870
10/5/2022,50,High OA,D,2.87,2870
10/5/2022,50,High OA,D,2.88,2880
10/5/2022,50,High OA,D,3.03,3030
10/5/2022,50,High OA,D,3.09,3090
10/5/2022,50,High OA,D,3.11,3110
10/5/2022,50,High OA,D,3.12,3120
10/5/2022,50,High OA,D,3.13,3130
10/5/2022,50,High OA,D,3.22,3220
10/5/2022,50,High OA,D,3.22,3220
10/5/2022,50,High OA,D,3.26,3260
10/5/2022,50,High OA,D,3.32,3320
10/5/2022,50,High OA,D,3.35,3350
10/5/2022,50,High OA,D,3.41,3410
10/5/2022,50,High OA,D,3.45,3450
10/5/2022,50,High OA,D,3.55,3550
10/5/2022,50,High OA,D,3.72,3720
10/5/2022,50,High OA,D,3.74,3740
10/5/2022,50,High OA,D,3.75,3750
10/5/2022,50,High OA,D,3.77,3770
10/5/2022,50,High OA,D,3.81,3810
10/5/2022,50,High OA,D,3.99,3990
10/5/2022,50,High OA,D,4,4000
10/5/2022,50,High OA,D,4.01,4010
10/5/2022,50,High OA,D,4.08,4080
10/5/2022,50,High OA,D,4.1,4100
10/5/2022,50,High OA,D,4.18,4180
10/5/2022,50,High OA,D,4.21,4210
10/5/2022,50,High OA,D,4.35,4350
10/5/2022,50,High OA,D,4.38,4380
10/5/2022,50,High OA,D,4.44,4440
10/5/2022,50,High OA,D,4.51,4510
10/5/2022,50,High OA,D,4.69,4690
10/5/2022,50,High OA,D,4.72,4720
10/5/2022,50,High OA,D,4.75,4750
10/5/2022,50,High OA,D,4.88,4880
10/5/2022,50,High OA,D,4.93,4930
10/5/2022,50,High OA,D,5.24,5240
10/5/2022,50,Low OA,D,1.35,1350
10/5/2022,50,Low OA,D,1.53,1530
10/5/2022,50,Low OA,D,1.6,1600
10/5/2022,50,Low OA,D,1.69,1690
10/5/2022,50,Low OA,D,1.71,1710
10/5/2022,50,Low OA,D,1.74,1740
10/5/2022,50,Low OA,D,1.82,1820
10/5/2022,50,Low OA,D,1.83,1830
10/5/2022,50,Low OA,D,1.85,1850
10/5/2022,50,Low OA,D,1.96,1960
10/5/2022,50,Low OA,D,2,2000
10/5/2022,50,Low OA,D,2,2000
10/5/2022,50,Low OA,D,2.02,2020
10/5/2022,50,Low OA,D,2.03,2030
10/5/2022,50,Low OA,D,2.08,2080
10/5/2022,50,Low OA,D,2.14,2140
10/5/2022,50,Low OA,D,2.16,2160
10/5/2022,50,Low OA,D,2.25,2250
10/5/2022,50,Low OA,D,2.25,2250
10/5/2022,50,Low OA,D,2.34,2340
10/5/2022,50,Low OA,D,2.38,2380
10/5/2022,50,Low OA,D,2.53,2530
10/5/2022,50,Low OA,D,2.54,2540
10/5/2022,50,Low OA,D,2.6,2600
10/5/2022,50,Low OA,D,2.8,2800
10/5/2022,50,Low OA,D,2.83,2830
10/5/2022,50,Low OA,D,2.98,2980
10/5/2022,50,Low OA,D,3.01,3010
10/5/2022,50,Low OA,D,3.01,3010
10/5/2022,50,Low OA,D,3.08,3080
10/5/2022,50,Low OA,D,3.08,3080
10/5/2022,50,Low OA,D,3.09,3090
10/5/2022,50,Low OA,D,3.1,3100
10/5/2022,50,Low OA,D,3.1,3100
10/5/2022,50,Low OA,D,3.15,3150
10/5/2022,50,Low OA,D,3.19,3190
10/5/2022,50,Low OA,D,3.22,3220
10/5/2022,50,Low OA,D,3.23,3230
10/5/2022,50,Low OA,D,3.26,3260
10/5/2022,50,Low OA,D,3.26,3260
10/5/2022,50,Low OA,D,3.3,3300
10/5/2022,50,Low OA,D,3.32,3320
10/5/2022,50,Low OA,D,3.34,3340
10/5/2022,50,Low OA,D,3.39,3390
10/5/2022,50,Low OA,D,3.46,3460
10/5/2022,50,Low OA,D,3.49,3490
10/5/2022,50,Low OA,D,3.49,3490
10/5/2022,50,Low OA,D,3.52,3520
10/5/2022,50,Low OA,D,3.56,3560
10/5/2022,50,Low OA,D,3.59,3590
10/5/2022,50,Low OA,D,3.65,3650
10/5/2022,50,Low OA,D,3.65,3650
10/5/2022,50,Low OA,D,3.67,3670
10/5/2022,50,Low OA,D,3.71,3710
10/5/2022,50,Low OA,D,3.72,3720
10/5/2022,50,Low OA,D,3.83,3830
10/5/2022,50,Low OA,D,3.87,3870
10/5/2022,50,Low OA,D,3.87,3870
10/5/2022,50,Low OA,D,3.9,3900
10/5/2022,50,Low OA,D,3.94,3940
10/5/2022,50,Low OA,D,3.95,3950
10/5/2022,50,Low OA,D,3.95,3950
10/5/2022,50,Low OA,D,3.95,3950
10/5/2022,50,Low OA,D,4.07,4070
10/5/2022,50,Low OA,D,4.14,4140
10/5/2022,50,Low OA,D,4.24,4240
10/5/2022,50,Low OA,D,4.32,4320
10/5/2022,50,Low OA,D,4.37,4370
10/5/2022,50,Low OA,D,4.66,4660
10/5/2022,50,Low OA,A,1.73,1730
10/5/2022,50,Low OA,A,2.1,2100
10/5/2022,50,Low OA,A,2.48,2480
10/5/2022,50,Low OA,A,2.53,2530
10/5/2022,50,Low OA,A,2.61,2610
10/5/2022,50,Low OA,A,2.72,2720
10/5/2022,50,Low OA,A,2.81,2810
10/5/2022,50,Low OA,A,2.86,2860
10/5/2022,50,Low OA,A,2.92,2920
10/5/2022,50,Low OA,A,3.25,3250
10/5/2022,50,Low OA,A,3.37,3370
10/5/2022,50,Low OA,A,3.4,3400
10/5/2022,50,Low OA,A,3.41,3410
10/5/2022,50,Low OA,A,3.45,3450
10/5/2022,50,Low OA,A,3.46,3460
10/5/2022,50,Low OA,A,3.47,3470
10/5/2022,50,Low OA,A,3.55,3550
10/5/2022,50,Low OA,A,3.66,3660
10/5/2022,50,Low OA,A,3.69,3690
10/5/2022,50,Low OA,A,3.69,3690
10/5/2022,50,Low OA,A,3.72,3720
10/5/2022,50,Low OA,A,3.76,3760
10/5/2022,50,Low OA,A,3.8,3800
10/5/2022,50,Low OA,A,3.85,3850
10/5/2022,50,Low OA,A,3.85,3850
10/5/2022,50,Low OA,A,3.89,3890
10/5/2022,50,Low OA,A,3.9,3900
10/5/2022,50,Low OA,A,3.9,3900
10/5/2022,50,Low OA,A,3.92,3920
10/5/2022,50,Low OA,A,4.01,4010
10/5/2022,50,Low OA,A,4.01,4010
10/5/2022,50,Low OA,A,4.02,4020
10/5/2022,50,Low OA,A,4.07,4070
10/5/2022,50,Low OA,A,4.18,4180
10/5/2022,50,Low OA,A,4.29,4290
10/5/2022,50,Low OA,A,4.41,4410
10/5/2022,50,Low OA,A,4.44,4440
10/5/2022,50,Low OA,A,4.45,4450
10/5/2022,50,Low OA,A,4.53,4530
10/5/2022,50,Low OA,A,4.72,4720
10/5/2022,50,Low OA,A,4.8,4800
10/5/2022,50,Low OA,A,5,5000
10/5/2022,50,Low OA,A,5.69,5690
10/5/2022,50,Low OA,B,1.18,1180
10/5/2022,50,Low OA,B,1.24,1240
10/5/2022,50,Low OA,B,1.57,1570
10/5/2022,50,Low OA,B,1.92,1920
10/5/2022,50,Low OA,B,1.93,1930
10/5/2022,50,Low OA,B,2,2000
10/5/2022,50,Low OA,B,2.08,2080
10/5/2022,50,Low OA,B,2.08,2080
10/5/2022,50,Low OA,B,2.22,2220
10/5/2022,50,Low OA,B,2.23,2230
10/5/2022,50,Low OA,B,2.3,2300
10/5/2022,50,Low OA,B,2.48,2480
10/5/2022,50,Low OA,B,2.49,2490
10/5/2022,50,Low OA,B,2.57,2570
10/5/2022,50,Low OA,B,2.68,2680
10/5/2022,50,Low OA,B,2.7,2700
10/5/2022,50,Low OA,B,2.75,2750
10/5/2022,50,Low OA,B,2.76,2760
10/5/2022,50,Low OA,B,2.84,2840
10/5/2022,50,Low OA,B,2.91,2910
10/5/2022,50,Low OA,B,2.99,2990
10/5/2022,50,Low OA,B,3.09,3090
10/5/2022,50,Low OA,B,3.1,3100
10/5/2022,50,Low OA,B,3.16,3160
10/5/2022,50,Low OA,B,3.2,3200
10/5/2022,50,Low OA,B,3.25,3250
10/5/2022,50,Low OA,B,3.26,3260
10/5/2022,50,Low OA,B,3.3,3300
10/5/2022,50,Low OA,B,3.31,3310
10/5/2022,50,Low OA,B,3.32,3320
10/5/2022,50,Low OA,B,3.33,3330
10/5/2022,50,Low OA,B,3.33,3330
10/5/2022,50,Low OA,B,3.4,3400
10/5/2022,50,Low OA,B,3.45,3450
10/5/2022,50,Low OA,B,3.48,3480
10/5/2022,50,Low OA,B,3.48,3480
10/5/2022,50,Low OA,B,3.55,3550
10/5/2022,50,Low OA,B,3.58,3580
10/5/2022,50,Low OA,B,3.59,3590
10/5/2022,50,Low OA,B,3.68,3680
10/5/2022,50,Low OA,B,3.74,3740
10/5/2022,50,Low OA,B,3.87,3870
10/5/2022,50,Low OA,B,3.92,3920
10/5/2022,50,Low OA,B,3.95,3950
10/5/2022,50,Low OA,B,3.97,3970
10/5/2022,50,Low OA,B,4.03,4030
10/5/2022,50,Low OA,B,4.03,4030
10/5/2022,50,Low OA,B,4.06,4060
10/5/2022,50,Low OA,B,4.08,4080
10/5/2022,50,Low OA,B,4.13,4130
10/5/2022,50,Low OA,B,4.16,4160
10/5/2022,50,Low OA,B,4.21,4210
10/5/2022,50,Low OA,B,4.25,4250
10/5/2022,50,Low OA,B,4.31,4310
10/5/2022,50,Low OA,B,4.47,4470
10/5/2022,50,Low OA,B,4.67,4670
10/5/2022,50,Low OA,B,4.81,4810
10/5/2022,50,Low OA,B,5.15,5150
10/5/2022,50,Low OA,C,1.13,1130
10/5/2022,50,Low OA,C,1.4,1400
10/5/2022,50,Low OA,C,1.47,1470
10/5/2022,50,Low OA,C,1.64,1640
10/5/2022,50,Low OA,C,1.71,1710
10/5/2022,50,Low OA,C,1.77,1770
10/5/2022,50,Low OA,C,2.09,2090
10/5/2022,50,Low OA,C,2.11,2110
10/5/2022,50,Low OA,C,2.27,2270
10/5/2022,50,Low OA,C,2.41,2410
10/5/2022,50,Low OA,C,2.47,2470
10/5/2022,50,Low OA,C,2.54,2540
10/5/2022,50,Low OA,C,2.71,2710
10/5/2022,50,Low OA,C,2.74,2740
10/5/2022,50,Low OA,C,2.75,2750
10/5/2022,50,Low OA,C,2.78,2780
10/5/2022,50,Low OA,C,2.81,2810
10/5/2022,50,Low OA,C,2.84,2840
10/5/2022,50,Low OA,C,2.92,2920
10/5/2022,50,Low OA,C,2.94,2940
10/5/2022,50,Low OA,C,3.09,3090
10/5/2022,50,Low OA,C,3.1,3100
10/5/2022,50,Low OA,C,3.21,3210
10/5/2022,50,Low OA,C,3.21,3210
10/5/2022,50,Low OA,C,3.23,3230
10/5/2022,50,Low OA,C,3.3,3300
10/5/2022,50,Low OA,C,3.32,3320
10/5/2022,50,Low OA,C,3.32,3320
10/5/2022,50,Low OA,C,3.37,3370
10/5/2022,50,Low OA,C,3.46,3460
10/5/2022,50,Low OA,C,3.49,3490
10/5/2022,50,Low OA,C,3.49,3490
10/5/2022,50,Low OA,C,3.52,3520
10/5/2022,50,Low OA,C,3.58,3580
10/5/2022,50,Low OA,C,3.65,3650
10/5/2022,50,Low OA,C,3.66,3660
10/5/2022,50,Low OA,C,3.68,3680
10/5/2022,50,Low OA,C,3.72,3720
10/5/2022,50,Low OA,C,3.74,3740
10/5/2022,50,Low OA,C,3.85,3850
10/5/2022,50,Low OA,C,3.87,3870
10/5/2022,50,Low OA,C,4.17,4170
10/5/2022,50,Low OA,C,4.17,4170
10/5/2022,50,Low OA,C,4.24,4240
10/5/2022,50,Low OA,C,4.28,4280
10/5/2022,50,Low OA,C,4.3,4300
10/5/2022,50,Low OA,C,4.33,4330
10/5/2022,50,Low OA,C,4.33,4330
10/5/2022,50,Low OA,C,4.51,4510
10/5/2022,50,Low OA,C,4.7,4700
10/5/2022,50,Low OA,C,4.98,4980
10/5/2022,50,Low OA,C,5.35,5350
10/5/2022,50,Moderate OA,A,1.72,1720
10/5/2022,50,Moderate OA,A,1.8,1800
10/5/2022,50,Moderate OA,A,2.04,2040
10/5/2022,50,Moderate OA,A,2.05,2050
10/5/2022,50,Moderate OA,A,2.08,2080
10/5/2022,50,Moderate OA,A,2.1,2100
10/5/2022,50,Moderate OA,A,2.1,2100
10/5/2022,50,Moderate OA,A,2.13,2130
10/5/2022,50,Moderate OA,A,2.2,2200
10/5/2022,50,Moderate OA,A,2.27,2270
10/5/2022,50,Moderate OA,A,2.35,2350
10/5/2022,50,Moderate OA,A,2.4,2400
10/5/2022,50,Moderate OA,A,2.45,2450
10/5/2022,50,Moderate OA,A,2.58,2580
10/5/2022,50,Moderate OA,A,2.59,2590
10/5/2022,50,Moderate OA,A,2.61,2610
10/5/2022,50,Moderate OA,A,2.68,2680
10/5/2022,50,Moderate OA,A,2.71,2710
10/5/2022,50,Moderate OA,A,2.71,2710
10/5/2022,50,Moderate OA,A,2.86,2860
10/5/2022,50,Moderate OA,A,2.87,2870
10/5/2022,50,Moderate OA,A,2.89,2890
10/5/2022,50,Moderate OA,A,2.95,2950
10/5/2022,50,Moderate OA,A,2.96,2960
10/5/2022,50,Moderate OA,A,2.96,2960
10/5/2022,50,Moderate OA,A,3.01,3010
10/5/2022,50,Moderate OA,A,3.03,3030
10/5/2022,50,Moderate OA,A,3.06,3060
10/5/2022,50,Moderate OA,A,3.11,3110
10/5/2022,50,Moderate OA,A,3.11,3110
10/5/2022,50,Moderate OA,A,3.15,3150
10/5/2022,50,Moderate OA,A,3.17,3170
10/5/2022,50,Moderate OA,A,3.25,3250
10/5/2022,50,Moderate OA,A,3.26,3260
10/5/2022,50,Moderate OA,A,3.26,3260
10/5/2022,50,Moderate OA,A,3.27,3270
10/5/2022,50,Moderate OA,A,3.31,3310
10/5/2022,50,Moderate OA,A,3.31,3310
10/5/2022,50,Moderate OA,A,3.35,3350
10/5/2022,50,Moderate OA,A,3.39,3390
10/5/2022,50,Moderate OA,A,3.42,3420
10/5/2022,50,Moderate OA,A,3.46,3460
10/5/2022,50,Moderate OA,A,3.48,3480
10/5/2022,50,Moderate OA,A,3.49,3490
10/5/2022,50,Moderate OA,A,3.54,3540
10/5/2022,50,Moderate OA,A,3.58,3580
10/5/2022,50,Moderate OA,A,3.59,3590
10/5/2022,50,Moderate OA,A,3.64,3640
10/5/2022,50,Moderate OA,A,4,4000
10/5/2022,50,Moderate OA,A,4.05,4050
10/5/2022,50,Moderate OA,A,4.05,4050
10/5/2022,50,Moderate OA,A,4.12,4120
10/5/2022,50,Moderate OA,A,4.44,4440
10/5/2022,50,Moderate OA,B,2.5,2500
10/5/2022,50,Moderate OA,B,2.54,2540
10/5/2022,50,Moderate OA,B,2.6,2600
10/5/2022,50,Moderate OA,B,2.67,2670
10/5/2022,50,Moderate OA,B,2.73,2730
10/5/2022,50,Moderate OA,B,2.8,2800
10/5/2022,50,Moderate OA,B,2.83,2830
10/5/2022,50,Moderate OA,B,2.85,2850
10/5/2022,50,Moderate OA,B,2.89,2890
10/5/2022,50,Moderate OA,B,2.96,2960
10/5/2022,50,Moderate OA,B,2.98,2980
10/5/2022,50,Moderate OA,B,3,3000
10/5/2022,50,Moderate OA,B,3.03,3030
10/5/2022,50,Moderate OA,B,3.04,3040
10/5/2022,50,Moderate OA,B,3.07,3070
10/5/2022,50,Moderate OA,B,3.12,3120
10/5/2022,50,Moderate OA,B,3.14,3140
10/5/2022,50,Moderate OA,B,3.16,3160
10/5/2022,50,Moderate OA,B,3.21,3210
10/5/2022,50,Moderate OA,B,3.22,3220
10/5/2022,50,Moderate OA,B,3.23,3230
10/5/2022,50,Moderate OA,B,3.24,3240
10/5/2022,50,Moderate OA,B,3.24,3240
10/5/2022,50,Moderate OA,B,3.27,3270
10/5/2022,50,Moderate OA,B,3.27,3270
10/5/2022,50,Moderate OA,B,3.28,3280
10/5/2022,50,Moderate OA,B,3.31,3310
10/5/2022,50,Moderate OA,B,3.32,3320
10/5/2022,50,Moderate OA,B,3.33,3330
10/5/2022,50,Moderate OA,B,3.34,3340
10/5/2022,50,Moderate OA,B,3.4,3400
10/5/2022,50,Moderate OA,B,3.41,3410
10/5/2022,50,Moderate OA,B,3.41,3410
10/5/2022,50,Moderate OA,B,3.42,3420
10/5/2022,50,Moderate OA,B,3.44,3440
10/5/2022,50,Moderate OA,B,3.5,3500
10/5/2022,50,Moderate OA,B,3.5,3500
10/5/2022,50,Moderate OA,B,3.51,3510
10/5/2022,50,Moderate OA,B,3.56,3560
10/5/2022,50,Moderate OA,B,3.59,3590
10/5/2022,50,Moderate OA,B,3.63,3630
10/5/2022,50,Moderate OA,B,3.91,3910
10/5/2022,50,Moderate OA,B,4.03,4030
10/5/2022,50,Moderate OA,B,4.12,4120
10/5/2022,50,Moderate OA,B,4.14,4140
10/5/2022,50,Moderate OA,B,4.14,4140
10/5/2022,50,Moderate OA,B,4.15,4150
10/5/2022,50,Moderate OA,B,4.16,4160
10/5/2022,50,Moderate OA,B,4.17,4170
10/5/2022,50,Moderate OA,B,4.19,4190
10/5/2022,50,Moderate OA,B,4.26,4260
10/5/2022,50,Moderate OA,B,4.38,4380
10/5/2022,50,Moderate OA,C,0.93,930
10/5/2022,50,Moderate OA,C,0.96,960
10/5/2022,50,Moderate OA,C,1.01,1010
10/5/2022,50,Moderate OA,C,1.64,1640
10/5/2022,50,Moderate OA,C,1.93,1930
10/5/2022,50,Moderate OA,C,2.16,2160
10/5/2022,50,Moderate OA,C,2.17,2170
10/5/2022,50,Moderate OA,C,2.18,2180
10/5/2022,50,Moderate OA,C,2.33,2330
10/5/2022,50,Moderate OA,C,2.37,2370
10/5/2022,50,Moderate OA,C,2.38,2380
10/5/2022,50,Moderate OA,C,2.42,2420
10/5/2022,50,Moderate OA,C,2.42,2420
10/5/2022,50,Moderate OA,C,2.5,2500
10/5/2022,50,Moderate OA,C,2.51,2510
10/5/2022,50,Moderate OA,C,2.65,2650
10/5/2022,50,Moderate OA,C,2.66,2660
10/5/2022,50,Moderate OA,C,2.67,2670
10/5/2022,50,Moderate OA,C,2.68,2680
10/5/2022,50,Moderate OA,C,2.73,2730
10/5/2022,50,Moderate OA,C,2.75,2750
10/5/2022,50,Moderate OA,C,2.76,2760
10/5/2022,50,Moderate OA,C,2.78,2780
10/5/2022,50,Moderate OA,C,2.87,2870
10/5/2022,50,Moderate OA,C,2.89,2890
10/5/2022,50,Moderate OA,C,2.9,2900
10/5/2022,50,Moderate OA,C,2.91,2910
10/5/2022,50,Moderate OA,C,2.98,2980
10/5/2022,50,Moderate OA,C,2.99,2990
10/5/2022,50,Moderate OA,C,2.99,2990
10/5/2022,50,Moderate OA,C,2.99,2990
10/5/2022,50,Moderate OA,C,3.01,3010
10/5/2022,50,Moderate OA,C,3.04,3040
10/5/2022,50,Moderate OA,C,3.04,3040
10/5/2022,50,Moderate OA,C,3.05,3050
10/5/2022,50,Moderate OA,C,3.1,3100
10/5/2022,50,Moderate OA,C,3.11,3110
10/5/2022,50,Moderate OA,C,3.14,3140
10/5/2022,50,Moderate OA,C,3.2,3200
10/5/2022,50,Moderate OA,C,3.21,3210
10/5/2022,50,Moderate OA,C,3.24,3240
10/5/2022,50,Moderate OA,C,3.25,3250
10/5/2022,50,Moderate OA,C,3.26,3260
10/5/2022,50,Moderate OA,C,3.26,3260
10/5/2022,50,Moderate OA,C,3.28,3280
10/5/2022,50,Moderate OA,C,3.29,3290
10/5/2022,50,Moderate OA,C,3.31,3310
10/5/2022,50,Moderate OA,C,3.33,3330
10/5/2022,50,Moderate OA,C,3.37,3370
10/5/2022,50,Moderate OA,C,3.38,3380
10/5/2022,50,Moderate OA,C,3.4,3400
10/5/2022,50,Moderate OA,C,3.4,3400
