Date,Type,Treatment,Replicate,Temperature_bucket_C,Salinity,DO_mg_l,Temperature_spec_C,TA_mmol_kgSW,TCO2_mmol_kgSW,pH ,pH_out,fCO2_out_matm,pCO2_out_matm,HCO3_out_mmol_kgSW,CO3_out_mmol_kgSW,CO2_out_mmol_kgSW,B_alk_out_mmol_kgSW,OH_out_mmol_kgSW,P_Alk_out_mmol_kgSW,Si_Alk_out_mmol_kgSW,Revelle_out,Wca_out,War_out_DIC_pH,xCO2_out _dry_at _1_atm_ ppm_ DIC_pH
9/7/2021,Juveniles,7.5,D,22.7,25.87,9.11,19.78,1860.29,1716.46,7.654,7.614,995.2,998.4,1631,54,31.5,25.6,1.7,0,0,16.939,1.39,0.88,1026
9/7/2021,Juveniles,7,single tape,22.7,25.95,8.82,19.68,1854.94,1754.71,7.4965,7.458,1458.1,1462.9,1669.9,38.7,46.1,18.4,1.2,0,0,17.827,0.99,0.63,1503.2
9/7/2021,Juveniles,7,double tape,22.7,26.06,8.77,19.81,1857.49,1752.59,7.5125,7.476,1398.3,1402.9,1668.1,40.4,44.2,19.2,1.3,0,0,17.788,1.03,0.66,1441.6
9/8/2021,Juveniles,8,C,22.9,25.4,9.14,,,,,,,,,,,,,,,,,,
9/8/2021,Juveniles,8,A,22.9,25.41,9.18,,,,,,,,,,,,,,,,,,
9/8/2021,Juveniles,8,D,22.9,25.4,9.14,,,,,,,,,,,,,,,,,,
9/8/2021,Juveniles,8,B,22.9,25.4,9.17,,,,,,,,,,,,,,,,,,
9/8/2021,Juveniles,7.5,B,22.9,25.41,9.13,,,,,,,,,,,,,,,,,,
9/8/2021,Juveniles,7.5,A,22.9,25.31,9.16,,,,,,,,,,,,,,,,,,
9/8/2021,Juveniles,7.5,C,22.9,25.44,9.06,,,,,,,,,,,,,,,,,,
9/8/2021,Juveniles,7.5,D,22.9,25.39,9.01,,,,,,,,,,,,,,,,,,
9/8/2021,Juveniles,7,single tape,23,25.39,8.86,,,,,,,,,,,,,,,,,,
9/8/2021,Juveniles,7,double tape,22.9,25.44,9.04,,,,,,,,,,,,,,,,,,
9/9/2021,Juveniles,7.5,B,23.2,25.94,,20.44,1860.87,1785.38,7.6809,7.643,970,973.1,1694,61.2,30.3,27.6,1.9,0,0,16.638,1.57,1,1000.8
9/9/2021,Juveniles,7.5,A,23.2,25.93,,20.2,1858.1,1783.48,7.6706,7.63,1000.1,1003.4,1693,59.2,31.2,26.8,1.9,0,0,16.787,1.52,0.97,1031.9
9/9/2021,Juveniles,7.5,C,23.2,25.8,,19.88,1860.01,1784.73,7.6826,7.637,984.5,987.7,1693.9,60.1,30.7,27.1,1.9,0,0,16.746,1.54,0.98,1015.8
9/9/2021,Juveniles,7.5,D,23.3,25.92,,20.09,1857.45,1781.3,7.6743,7.63,997.6,1000.9,1690.8,59.5,31,26.9,1.9,0,0,16.753,1.53,0.97,1029.5
9/9/2021,Juveniles,7,single tap,22.7,26.26,,20.06,1938.24,1931.71,7.4171,7.385,1892.7,1899,1835.7,36.3,59.7,16,1,0,0,17.832,0.93,0.59,1951.3
9/9/2021,Juveniles,7,double tap,23.1,25.9,,20.2,1865.14,1863.42,7.3971,7.363,1932.3,1938.6,1769.6,33.3,60.4,15,1,0,0,17.629,0.86,0.55,1993.4
9/9/2021,Juveniles,8,C,22.9,25.77,,20.03,1877.78,1734.14,7.9056,7.863,558.5,560.3,1620.9,95.7,17.6,42.7,3.1,0,0,13.631,2.46,1.57,575.9
9/9/2021,Juveniles,8,B,23.2,25.86,,20.01,1851.24,1734.97,7.8509,7.805,643.6,645.7,1629.7,85.2,20.1,38.4,2.8,0,0,14.386,2.19,1.4,664.1
9/9/2021,Juveniles,8,A,23.2,25.93,,20.07,1857.38,1734.11,7.8514,7.806,640.8,642.9,1628.6,85.6,20,38.7,2.8,0,0,14.343,2.2,1.4,661.2
9/9/2021,Juveniles,8,D,23.3,25.92,,19.92,1843.5,1740.76,7.8377,7.789,670.5,672.6,1636.9,83,20.9,37.4,2.7,0,0,14.582,2.13,1.36,691.9
9/10/2021,Juveniles,7.5,B,22.5,26.09,9.06,,,,,,,,,,,,,,,,,,
9/10/2021,Juveniles,7.5,A,22.5,26.07,8.99,,,,,,,,,,,,,,,,,,
9/10/2021,Juveniles,7.5,C,22.5,26.1,9.05,,,,,,,,,,,,,,,,,,
9/10/2021,Juveniles,7.5,D,22.5,26.1,9.06,,,,,,,,,,,,,,,,,,
9/10/2021,Juveniles,7,single tape,22.5,26.08,9.2,,,,,,,,,,,,,,,,,,
9/10/2021,Juveniles,7,double tape,22.5,26.05,9.22,,,,,,,,,,,,,,,,,,
9/10/2021,Juveniles,8,C,22.5,26.11,9.26,,,,,,,,,,,,,,,,,,
9/10/2021,Juveniles,8,B,22.5,26.07,9.19,,,,,,,,,,,,,,,,,,
9/10/2021,Juveniles,8,A,22.5,26.05,9.15,,,,,,,,,,,,,,,,,,
9/10/2021,Juveniles,8,D,22.5,26.06,9.12,,,,,,,,,,,,,,,,,,
9/11/2021,Juveniles,7.5,B,22,26.26,9.17,,,,,,,,,,,,,,,,,,
9/11/2021,Juveniles,7.5,A,22,26.13,9.05,,,,,,,,,,,,,,,,,,
9/11/2021,Juveniles,7.5,C,22.1,26.28,9.23,,,,,,,,,,,,,,,,,,
9/11/2021,Juveniles,7.5,D,22.1,26.31,9.29,,,,,,,,,,,,,,,,,,
9/11/2021,Juveniles,7,single tape,22.1,26.31,9.39,,,,,,,,,,,,,,,,,,
9/11/2021,Juveniles,7,double tape,22,26.33,9.31,,,,,,,,,,,,,,,,,,
9/11/2021,Juveniles,8,C,22.1,26.29,9.33,,,,,,,,,,,,,,,,,,
9/11/2021,Juveniles,8,B,22.1,26.31,9.33,,,,,,,,,,,,,,,,,,
9/11/2021,Juveniles,8,A,22,26.3,9.32,,,,,,,,,,,,,,,,,,
9/11/2021,Juveniles,8,D,22.1,26.29,9.34,,,,,,,,,,,,,,,,,,
9/13/2021,Juveniles,7.5,B,22.1,26.58,9.17,,,,,,,,,,,,,,,,,,
9/13/2021,Juveniles,7.5,A,22.1,26.59,9.09,,,,,,,,,,,,,,,,,,
9/13/2021,Juveniles,7.5,C,22.1,26.55,9.13,,,,,,,,,,,,,,,,,,
9/13/2021,Juveniles,7.5,D,22.1,26.6,9.17,,,,,,,,,,,,,,,,,,
9/13/2021,Juveniles,7,single tape,22.2,26.46,9.3,,,,,,,,,,,,,,,,,,
9/13/2021,Juveniles,7,double tape,22.2,26.59,9.28,,,,,,,,,,,,,,,,,,
9/13/2021,Juveniles,8,C,22.2,26.58,9.29,,,,,,,,,,,,,,,,,,
9/13/2021,Juveniles,8,B,22.2,26.59,9.26,,,,,,,,,,,,,,,,,,
9/13/2021,Juveniles,8,A,22.2,26.52,9.2,,,,,,,,,,,,,,,,,,
9/13/2021,Juveniles,8,D,22.2,26.45,9.24,,,,,,,,,,,,,,,,,,
9/14/2021,Juveniles,7,A,22.1,26.81,9.17,20.31,1860.32,1875.1,7.5054,7.483,1459.1,1463.9,1784.7,43.8,46.7,20,1.2,0,0,17.909,1.11,0.71,1502.7
9/14/2021,Juveniles,7,B,22.1,26.76,9.24,20.33,1891.22,1872.93,7.4986,7.476,1479.7,1484.6,1782.6,43,47.3,19.7,1.2,0,0,17.924,1.1,0.7,1524
9/14/2021,Juveniles,7.5,A,22.3,26.73,9.2,19.8,1890.16,1820.25,7.6927,7.658,944,947.1,1726.4,63.8,30,29.1,1.9,0,0,16.517,1.62,1.04,972.6
9/14/2021,Juveniles,7.5,B,22.3,26.42,9.2,20.24,1878.24,1824.38,7.6882,7.66,944.8,947.9,1730.6,63.6,30.1,28.7,1.9,0,0,16.598,1.62,1.04,973.4
9/14/2021,Juveniles,7.5,C,22.3,26.73,9.38,19.92,1886.81,1822.17,7.7033,7.67,918.5,921.5,1727.3,65.6,29.2,29.9,1.9,0,0,16.375,1.67,1.07,946.3
9/14/2021,Juveniles,7.5,D,22.3,26.53,9.26,19.92,1874.01,1824.99,7.6914,7.658,947.2,950.3,1731.2,63.7,30.2,28.8,1.9,0,0,16.582,1.62,1.04,975.9
9/14/2021,Juveniles,8,A,22.2,26.77,9.32,19.93,1889.82,1776.6,7.8577,7.825,620.5,622.6,1666.7,90.1,19.8,41,2.7,0,0,14.162,2.29,1.46,639.2
9/14/2021,Juveniles,8,B,22.2,26.75,9.38,19.96,1884.98,1790.03,7.8175,7.785,687,689.3,1685,83.1,21.9,37.8,2.5,0,0,14.769,2.12,1.35,707.7
9/14/2021,Juveniles,8,C,22.2,26.72,9.36,19.74,1885.86,1778.69,7.8494,7.814,638,640.1,1670.4,87.9,20.4,40,2.6,0,0,14.341,2.24,1.43,657.2
9/14/2021,Juveniles,8,D,22.2,26.74,9.22,20.12,1886.32,1777.09,7.844,7.814,637.1,639.2,1668.8,87.9,20.3,40.1,2.7,0,0,14.33,2.24,1.43,656.3
9/14/2021,Juveniles,7.5,RESPO,21.4,26.9,8.63,,,,,,,,,,,,,,,,,,
9/14/2021,Juveniles,8,RESPO,21.3,26.76,8.61,,,,,,,,,,,,,,,,,,
9/15/2021,Juveniles,7,A,22.5,26.63,9.1,,,,,,,,,,,,,,,,,,
9/15/2021,Juveniles,7,B,22.5,26.63,9.13,,,,,,,,,,,,,,,,,,
9/15/2021,Juveniles,7.5,A,22.6,26.62,9.11,,,,,,,,,,,,,,,,,,
9/15/2021,Juveniles,7.5,B,22.7,26.62,9.28,,,,,,,,,,,,,,,,,,
9/15/2021,Juveniles,7.5,C,22.7,26.63,9.23,,,,,,,,,,,,,,,,,,
9/15/2021,Juveniles,7.5,D,22.6,26.6,9.21,,,,,,,,,,,,,,,,,,
9/15/2021,Juveniles,8,A,22.6,26.58,9.22,,,,,,,,,,,,,,,,,,
9/15/2021,Juveniles,8,B,22.6,26.62,9.28,,,,,,,,,,,,,,,,,,
9/15/2021,Juveniles,8,C,22.6,26.63,9.26,,,,,,,,,,,,,,,,,,
9/15/2021,Juveniles,8,D,22.5,26.64,9.1,,,,,,,,,,,,,,,,,,
9/16/2021,Juveniles,7,A,22.8,26.54,9.04,,,,,,,,,,,,,,,,,,
9/16/2021,Juveniles,7.5,A,23.3,26.56,9.06,,,,,,,,,,,,,,,,,,
9/16/2021,Juveniles,7.5,B,23.3,26.52,9.11,,,,,,,,,,,,,,,,,,
9/16/2021,Juveniles,7.5,C,23.2,26.53,9.21,,,,,,,,,,,,,,,,,,
9/16/2021,Juveniles,7.5,D,23.2,26.56,8.95,,,,,,,,,,,,,,,,,,
9/16/2021,Juveniles,8,A,23.2,26.58,9.18,,,,,,,,,,,,,,,,,,
9/16/2021,Juveniles,8,B,23.2,26.53,9.3,,,,,,,,,,,,,,,,,,
9/16/2021,Juveniles,8,C,23.2,26.56,9.2,,,,,,,,,,,,,,,,,,
9/16/2021,Juveniles,8,D,23.2,26.45,9.08,,,,,,,,,,,,,,,,,,
9/17/2021,Juveniles,7,A,22.5,26.6,9.16,,,,,,,,,,,,,,,,,,
9/17/2021,Juveniles,7.5,A,22.7,26.5,9.11,,,,,,,,,,,,,,,,,,
9/17/2021,Juveniles,7.5,B,22.7,26.58,9.31,,,,,,,,,,,,,,,,,,
9/17/2021,Juveniles,7.5,C,22.7,26.65,9.22,,,,,,,,,,,,,,,,,,
9/17/2021,Juveniles,7.5,D,22.7,26.66,9.2,,,,,,,,,,,,,,,,,,
9/17/2021,Juveniles,8,A,22.7,26.48,9.34,,,,,,,,,,,,,,,,,,
9/17/2021,Juveniles,8,B,22.7,26.63,9.34,,,,,,,,,,,,,,,,,,
9/17/2021,Juveniles,8,C,22.7,26.63,9.21,,,,,,,,,,,,,,,,,,
9/17/2021,Juveniles,8,D,22.6,26.48,9.29,,,,,,,,,,,,,,,,,,
9/18/2021,Juveniles,7,A,22,25.41,9.09,,,,,,,,,,,,,,,,,,
9/18/2021,Juveniles,7.5,A,22.4,26.54,9.13,,,,,,,,,,,,,,,,,,
9/18/2021,Juveniles,7.5,B,22.4,26.26,9.2,,,,,,,,,,,,,,,,,,
9/18/2021,Juveniles,7.5,C,22.4,26.46,9.28,,,,,,,,,,,,,,,,,,
9/18/2021,Juveniles,7.5,D,22.4,26.49,9.13,,,,,,,,,,,,,,,,,,
9/18/2021,Juveniles,8,A,22.3,26.53,9.26,,,,,,,,,,,,,,,,,,
9/18/2021,Juveniles,8,B,22.3,25.6,9.28,,,,,,,,,,,,,,,,,,
9/18/2021,Juveniles,8,C,22.3,26.45,9.24,,,,,,,,,,,,,,,,,,
9/18/2021,Juveniles,8,D,22.3,26.51,9.22,,,,,,,,,,,,,,,,,,
9/20/2021,Juveniles,7,A,22,26.36,9.48,,,,,,,,,,,,,,,,,,
9/20/2021,Juveniles,7.5,A,22.2,26.33,9.35,,,,,,,,,,,,,,,,,,
9/20/2021,Juveniles,7.5,B,22.2,26.29,9.31,,,,,,,,,,,,,,,,,,
9/20/2021,Juveniles,7.5,C,22.2,26.38,9.44,,,,,,,,,,,,,,,,,,
9/20/2021,Juveniles,7.5,D,22.2,26.33,9.2,,,,,,,,,,,,,,,,,,
9/20/2021,Juveniles,8,A,22.2,26.25,9.49,,,,,,,,,,,,,,,,,,
9/20/2021,Juveniles,8,B,22.2,26.35,9.44,,,,,,,,,,,,,,,,,,
9/20/2021,Juveniles,8,C,22.2,26.32,9.48,,,,,,,,,,,,,,,,,,
9/20/2021,Juveniles,8,D,22.1,26.36,9.28,,,,,,,,,,,,,,,,,,
9/21/2021,Juveniles,7,A,21.9,26.59,9.32,20.25,1859.58,1842.62,7.4904,7.469,1478.2,1483.1,1753.9,41.2,47.6,19.1,1.2,0,0,17.94,1.05,0.67,1522
9/21/2021,Juveniles,7.5,A,22,26.61,9.58,20.21,1851.32,1787.27,7.7103,7.685,868.9,871.8,1693.7,65.7,27.9,30.4,1.9,0,0,16.229,1.67,1.07,894.8
9/21/2021,Juveniles,7.5,B,22,26.61,9.36,20.07,1856.89,1786.87,7.7193,7.692,854.6,857.4,1692.8,66.7,27.4,30.9,2,0,0,16.14,1.7,1.08,880.1
9/21/2021,Juveniles,7.5,C,22,26.62,9.65,19.98,1856.84,1791.08,7.7207,7.692,856.3,859.1,1696.7,66.9,27.5,30.9,2,0,0,16.144,1.7,1.09,881.8
9/21/2021,Juveniles,7.5,D,22,26.65,9.45,20,1852.64,1787.77,7.7203,7.692,854.7,857.6,1693.6,66.8,27.4,30.9,2,0,0,16.129,1.7,1.08,880.2
9/21/2021,Juveniles,8,A,22,26.59,9.43,19.94,1849.43,1746.5,7.8606,7.831,601.7,603.7,1638.5,88.7,19.3,40.9,2.7,0,0,14.121,2.26,1.44,619.6
9/21/2021,Juveniles,8,B,22,26.45,9.42,19.85,1846.98,1750.51,7.8453,7.814,628.1,630.2,1644.9,85.4,20.2,39.3,2.6,0,0,14.413,2.18,1.39,646.8
9/21/2021,Juveniles,8,C,22.1,26.52,9.44,19.95,1849.92,1748.96,7.8472,7.816,624.6,626.7,1642.8,86.2,20,39.7,2.6,0,0,14.334,2.2,1.4,643.3
9/21/2021,Juveniles,8,D,22,26.03,9.52,20.16,1843.04,1745.37,7.8529,7.826,610.7,612.7,1639.2,86.5,19.7,39.4,2.6,0,0,14.354,2.21,1.41,628.9
9/22/2021,Juveniles,7,A,22,26.23,9.1,,,,,,,,,,,,,,,,,,
9/22/2021,Juveniles,7.5,A,22.1,26.33,9.45,,,,,,,,,,,,,,,,,,
9/22/2021,Juveniles,7.5,B,22.1,26.35,9.39,,,,,,,,,,,,,,,,,,
9/22/2021,Juveniles,7.5,C,22.1,26.34,9.43,,,,,,,,,,,,,,,,,,
9/22/2021,Juveniles,7.5,D,22.1,26.36,9.41,,,,,,,,,,,,,,,,,,
9/22/2021,Juveniles,8,A,22.1,26.34,9.4,,,,,,,,,,,,,,,,,,
9/22/2021,Juveniles,8,B,22.1,26.34,9.45,,,,,,,,,,,,,,,,,,
9/22/2021,Juveniles,8,C,22.2,26.33,9.42,,,,,,,,,,,,,,,,,,
9/22/2021,Juveniles,8,D,22.2,26.35,9.39,,,,,,,,,,,,,,,,,,
9/23/2021,Juveniles,7,A,22.5,26.48,9.32,,,,,,,,,,,,,,,,,,
9/23/2021,Juveniles,7.5,A,22.5,26.38,9.22,,,,,,,,,,,,,,,,,,
9/23/2021,Juveniles,7.5,B,22.5,26.49,9.27,,,,,,,,,,,,,,,,,,
9/23/2021,Juveniles,7.5,C,22.5,26.38,9.28,,,,,,,,,,,,,,,,,,
9/23/2021,Juveniles,7.5,D,22.5,26.48,9.15,,,,,,,,,,,,,,,,,,
9/23/2021,Juveniles,8,A,22.3,26.48,9.16,,,,,,,,,,,,,,,,,,
9/23/2021,Juveniles,8,B,22.5,26.45,9.09,,,,,,,,,,,,,,,,,,
9/23/2021,Juveniles,8,C,22.5,26.45,9.15,,,,,,,,,,,,,,,,,,
9/23/2021,Juveniles,8,D,22.5,26.44,9.19,,,,,,,,,,,,,,,,,,
9/24/2021,Juveniles,7,A,22.6,25.94,9.11,,,,,,,,,,,,,,,,,,
9/24/2021,Juveniles,7.5,A,22.7,26.24,9.31,20.25,1816.68,1727.98,7.8044,7.769,693.5,695.8,1628.3,77.8,21.9,36.1,2.5,0,0,14.897,1.99,1.27,715
9/24/2021,Juveniles,7.5,B,22.7,26.35,9.25,,,,,,,,,,,,,,,,,,
9/24/2021,Juveniles,7.5,C,22.7,26.34,9.32,,,,,,,,,,,,,,,,,,
9/24/2021,Juveniles,7.5,D,22.7,26.36,9.32,,,,,,,,,,,,,,,,,,
9/24/2021,Juveniles,8,A,22.7,26.34,9.16,20.05,1815.16,1725.16,7.8343,7.796,649,651.2,1622,82.7,20.5,38.3,2.6,0,0,14.474,2.11,1.35,669.1
9/24/2021,Juveniles,8,B,22.7,26.32,9.18,,,,,,,,,,,,,,,,,,
9/24/2021,Juveniles,8,C,22.7,26.32,9.12,,,,,,,,,,,,,,,,,,
9/24/2021,Juveniles,8,D,22.7,26.33,9.18,,,,,,,,,,,,,,,,,,
9/25/2021,Juveniles,7,A,22.1,26.25,8.98,,,,,,,,,,,,,,,,,,
9/25/2021,Juveniles,7.5,A,22.3,26.23,9.28,,,,,,,,,,,,,,,,,,
9/25/2021,Juveniles,7.5,B,22.3,26.26,9.15,,,,,,,,,,,,,,,,,,
9/25/2021,Juveniles,7.5,C,22.4,26.2,9.2,,,,,,,,,,,,,,,,,,
9/25/2021,Juveniles,7.5,D,22.4,26.27,9.27,,,,,,,,,,,,,,,,,,
9/25/2021,Juveniles,8,A,22.4,26.22,9.18,,,,,,,,,,,,,,,,,,
9/25/2021,Juveniles,8,B,22.5,26.2,9.19,,,,,,,,,,,,,,,,,,
9/25/2021,Juveniles,8,C,22.5,26.21,9.21,,,,,,,,,,,,,,,,,,
9/25/2021,Juveniles,8,D,22.5,26.2,9.3,,,,,,,,,,,,,,,,,,
9/28/2021,Juveniles,7,A,21.3,26.46,9.05,20.21,1813.74,1844.67,7.4413,7.428,1623.6,1629,1755,36.5,53.2,17.1,1,0,0,17.964,0.93,0.59,1670.1
9/28/2021,Juveniles,7.5,A,21.4,26.41,9.24,19.87,1819.52,1764.5,7.7398,7.718,792.8,795.4,1670.7,67.9,25.9,31.8,2,0,0,15.97,1.73,1.1,815.6
9/28/2021,Juveniles,7.5,B,21.3,26.4,9.16,19.88,1819.1,1769.79,7.7424,7.722,787.1,789.8,1675.5,68.5,25.8,31.9,2,0,0,15.956,1.74,1.11,809.7
9/28/2021,Juveniles,7.5,C,21.3,26.48,9.15,19.85,1817.57,1770.6,7.7486,7.728,776.3,778.9,1675.6,69.6,25.4,32.5,2,0,0,15.854,1.77,1.13,798.6
9/28/2021,Juveniles,7.5,D,21.4,26.42,9.26,19.82,1818.79,1768.77,7.7433,7.721,789.5,792.1,1674.4,68.5,25.8,32,2,0,0,15.939,1.75,1.11,812.2
9/28/2021,Juveniles,8,A,21.3,26.46,9.19,20.06,1818.02,1730.22,7.8556,7.838,585,587,1624.3,86.7,19.2,40.6,2.6,0,0,14.207,2.21,1.4,601.8
9/28/2021,Juveniles,8,B,21.3,26.48,9.4,19.97,1812.11,1731.12,7.876,7.857,559.2,561.1,1622.3,90.5,18.3,42.2,2.7,0,0,13.923,2.3,1.47,575.2
9/28/2021,Juveniles,8,C,21.3,26.47,9.29,20.01,1818.83,1728.82,7.879,7.86,553.7,555.6,1619.6,91.1,18.1,42.5,2.7,0,0,13.869,2.32,1.48,569.6
9/28/2021,Juveniles,8,D,21.3,26.47,9.37,20.02,1781.56,1731.15,7.8918,7.873,537.6,539.4,1619.7,93.9,17.6,43.6,2.8,0,0,13.685,2.39,1.52,553
9/29/2021,Juveniles,7,A,21.5,27.08,9.19,,,,,,,,,,,,,,,,,,
9/29/2021,Juveniles,7.5,A,21.6,27.08,9.22,,,,,,,,,,,,,,,,,,
9/29/2021,Juveniles,7.5,B,21.6,27.06,9.17,,,,,,,,,,,,,,,,,,
9/29/2021,Juveniles,7.5,C,21.6,27.07,9.26,,,,,,,,,,,,,,,,,,
9/29/2021,Juveniles,7.5,D,21.6,27.09,9.23,,,,,,,,,,,,,,,,,,
9/29/2021,Juveniles,8,A,21.6,27.07,9.33,,,,,,,,,,,,,,,,,,
9/29/2021,Juveniles,8,B,21.5,27.05,9.19,,,,,,,,,,,,,,,,,,
9/29/2021,Juveniles,8,C,21.5,27.09,9.14,,,,,,,,,,,,,,,,,,
9/29/2021,Juveniles,8,D,21.5,27.08,9.25,,,,,,,,,,,,,,,,,,
9/29/2021,Juveniles,7.5,RESPO,21.2,26.73,8.7,,,,,,,,,,,,,,,,,,
9/29/2021,Juveniles,8,RESPO,21,27.23,8.67,,,,,,,,,,,,,,,,,,
9/30/2021,Juveniles,7,A,21.4,27.26,9.36,,,,,,,,,,,,,,,,,,
9/30/2021,Juveniles,7.5,A,21.4,27.23,9.17,,,,,,,,,,,,,,,,,,
9/30/2021,Juveniles,7.5,B,21.2,27.42,9.21,,,,,,,,,,,,,,,,,,
9/30/2021,Juveniles,7.5,C,21.4,27.23,9.29,,,,,,,,,,,,,,,,,,
9/30/2021,Juveniles,7.5,D,21.4,27.19,9.43,,,,,,,,,,,,,,,,,,
9/30/2021,Juveniles,8,A,21.3,27.19,9.35,,,,,,,,,,,,,,,,,,
9/30/2021,Juveniles,8,B,21.3,27.3,9.32,,,,,,,,,,,,,,,,,,
9/30/2021,Juveniles,8,C,21.3,27.29,9.34,,,,,,,,,,,,,,,,,,
9/30/2021,Juveniles,8,D,21.3,27.22,9.36,,,,,,,,,,,,,,,,,,
9/30/2021,Juveniles,7.5,RESPO,20.5,26.81,8.87,,,,,,,,,,,,,,,,,,
9/30/2021,Juveniles,8,RESPO,20.5,26.57,8.88,,,,,,,,,,,,,,,,,,
10/1/2021,Juveniles,7,A,20.6,26.36,9.55,,,,,,,,,,,,,,,,,,
10/1/2021,Juveniles,7.5,A,20.5,27.12,9.45,,,,,,,,,,,,,,,,,,
10/1/2021,Juveniles,7.5,B,20.5,27.15,9.46,,,,,,,,,,,,,,,,,,
10/1/2021,Juveniles,7.5,C,20.5,27.14,9.53,,,,,,,,,,,,,,,,,,
10/1/2021,Juveniles,7.5,D,20.5,27.14,9.55,,,,,,,,,,,,,,,,,,
10/1/2021,Juveniles,8,A,20.5,27.08,9.51,,,,,,,,,,,,,,,,,,
10/1/2021,Juveniles,8,B,20.5,27.1,9.61,,,,,,,,,,,,,,,,,,
10/1/2021,Juveniles,8,C,20.5,27.08,9.51,,,,,,,,,,,,,,,,,,
10/1/2021,Juveniles,8,D,20.5,27.06,9.52,,,,,,,,,,,,,,,,,,
10/2/2021,Juveniles,7,A,21.1,26.11,9.32,,,,,,,,,,,,,,,,,,
10/2/2021,Juveniles,7.5,A,21.3,26.88,9.36,,,,,,,,,,,,,,,,,,
10/2/2021,Juveniles,7.5,B,21.3,26.99,9.36,,,,,,,,,,,,,,,,,,
10/2/2021,Juveniles,7.5,C,21.3,26.96,9.39,,,,,,,,,,,,,,,,,,
10/2/2021,Juveniles,7.5,D,21.3,26.93,9.27,,,,,,,,,,,,,,,,,,
10/2/2021,Juveniles,8,A,21.2,26.95,9.39,,,,,,,,,,,,,,,,,,
10/2/2021,Juveniles,8,B,21.2,26.91,9.41,,,,,,,,,,,,,,,,,,
10/2/2021,Juveniles,8,C,21.2,26.91,9.31,,,,,,,,,,,,,,,,,,
10/2/2021,Juveniles,8,D,21.2,26.86,9.45,,,,,,,,,,,,,,,,,,
10/4/2021,Juveniles,7,A,21.5,26.65,9.18,,,,,,,,,,,,,,,,,,
10/4/2021,Juveniles,7.5,A,21.7,26.59,9.9,,,,,,,,,,,,,,,,,,
10/4/2021,Juveniles,7.5,B,21.7,26.44,9.33,,,,,,,,,,,,,,,,,,
10/4/2021,Juveniles,7.5,C,21.7,26.63,9.3,,,,,,,,,,,,,,,,,,
10/4/2021,Juveniles,7.5,D,21.7,26.64,9.3,,,,,,,,,,,,,,,,,,
10/4/2021,Juveniles,8,A,21.7,26.46,9.28,,,,,,,,,,,,,,,,,,
10/4/2021,Juveniles,8,B,21.7,26.49,9.32,,,,,,,,,,,,,,,,,,
10/4/2021,Juveniles,8,C,21.7,26.41,9.32,,,,,,,,,,,,,,,,,,
10/4/2021,Juveniles,8,D,21.7,26.54,9.37,,,,,,,,,,,,,,,,,,
10/5/2021,Juveniles,7,A,21.1,24.85,9.35,,,,,,,,,,,,,,,,,,
10/5/2021,Juveniles,7.5,A,21.2,25.28,9.48,,,,,,,,,,,,,,,,,,
10/5/2021,Juveniles,7.5,B,21.2,25.27,9.35,,,,,,,,,,,,,,,,,,
10/5/2021,Juveniles,7.5,C,21.2,25.3,9.33,,,,,,,,,,,,,,,,,,
10/5/2021,Juveniles,7.5,D,21.2,25.31,9.44,,,,,,,,,,,,,,,,,,
10/5/2021,Juveniles,8,A,21.2,24.6,9.54,,,,,,,,,,,,,,,,,,
10/5/2021,Juveniles,8,B,21.2,25.17,9.54,,,,,,,,,,,,,,,,,,
10/5/2021,Juveniles,8,C,21.2,25.25,9.53,,,,,,,,,,,,,,,,,,
10/5/2021,Juveniles,8,D,21.2,25.83,9.65,,,,,,,,,,,,,,,,,,
10/6/2021,Juveniles,7,A,21.4,25.37,9.39,20.16,1772.64,1780.13,7.443,7.428,1581.6,1586.9,1693.9,34.3,51.9,16.1,1,0,0,18.036,0.88,0.56,1627.3
10/6/2021,Juveniles,7.5,A,21.5,24.58,9.52,19.92,1772.6,1720.79,7.6151,7.594,1050.8,1054.3,1638.5,47.7,34.6,22.1,1.4,0,0,17.762,1.23,0.78,1081.2
10/6/2021,Juveniles,7.5,B,21.5,24.49,9.54,19.82,1766.91,1721,7.6234,7.601,1035.1,1038.5,1638.6,48.4,34.1,22.4,1.4,0,0,17.736,1.25,0.79,1065.1
10/6/2021,Juveniles,7.5,C,21.4,24.63,9.52,19.86,1769.28,1714.86,7.6419,7.621,982.4,985.6,1632,50.5,32.4,23.5,1.5,0,0,17.532,1.3,0.82,1010.7
10/6/2021,Juveniles,7.5,D,21.4,24.67,9.52,19.95,1701.5,1716.26,7.6274,7.608,1013.3,1016.7,1633.8,49.1,33.4,22.9,1.5,0,0,17.637,1.27,0.8,1042.6
10/6/2021,Juveniles,8,A,21.4,24.53,9.67,20.02,1762.1,1670.34,7.7961,7.776,665.2,667.4,1578.8,69.6,21.9,32.3,2.2,0,0,15.568,1.8,1.13,684.4
10/6/2021,Juveniles,8,B,21.4,24.57,9.44,19.86,1773.99,1673.67,7.8034,7.781,658.5,660.7,1581.3,70.6,21.7,32.7,2.2,0,0,15.49,1.82,1.15,677.5
